Color,IBU,IsIPA
-0.652164331621237,-0.9702326252507844,0
-0.3772968622085853,1.3873564445589577,1
0.18375220968203634,0.4422955073791506,0
1.040795708507111,1.2592656445049912,0
-0.08688648786102597,1.5682753945320664,1
0.15385858239170147,1.3311771081211312,1
0.5271298389382497,0.8470044434615227,0
-0.3669955348646133,0.6979506295609863,1
-0.5931615018029791,-1.4602222855586078,0
-0.7026183869465288,0.2406029671069299,0
0.95389100950246,-1.2634447314296635,0
0.4980973608531393,-0.4801457365183192,0
1.0764270480488876,0.4899156896647503,0
-0.8346631390872571,-0.34197638078914544,0
0.7976233653172617,-0.7943852057119233,0
-0.2740937229705387,-0.09596725347757984,0
1.0266881339016234,0.0219970710450697,0
-0.9343204083042149,0.4113488582911081,0
-0.8286083044280962,0.4577410656450817,0
-0.09621289597796867,0.9547868420780982,1
-0.23453185869327015,1.4131969879465205,1
-0.8879073620737674,-0.5866913672921079,0
0.5330963373037029,-0.5968356962674247,0
-0.7236886681604693,0.4878985506355237,0
0.4380916086810725,-0.6356187898024299,0
0.3788664780129044,-0.38395893251619,0
-0.02280840881897996,1.06638647829725,1
-0.8407606380169971,0.39848526707496096,0
-0.5339284212838089,-0.7231403007032772,0
-0.7507922020233384,0.12889793068617034,0
-0.13234429299543074,0.4485406780227092,1
-0.6328157845559274,0.12421948414148018,0
0.06686677196468811,-0.919734704279007,0
-0.8655881090727062,-0.017472572019955508,0
-0.29084403391734537,0.012159285272582185,0
0.9566104147787492,-0.028921434918060464,0
-0.1665330254401414,0.9061659550766924,1
0.7656159020370679,-0.3830971333889241,0
-0.48672838248353,1.1105365904827968,1
0.3642076030031202,-0.09424035564637602,0
0.7784594926878022,-0.5917533697382411,0
0.8543366321821302,-0.13774980785178606,0
-0.015467181444277887,-1.7797367078192154,0
0.5567373605699146,-0.493221252848918,0
-0.3336388990756449,-0.6065487300773093,0
1.19489250060153,-0.6477550667612058,0
-0.4907223999918873,0.1291897932803422,1
0.7653447346949581,-0.12390977920495352,0
1.0268423051042608,-0.5488668724088489,0
0.7988914577470483,-1.1114452601725526,0
-0.7816444365638588,-0.1506558344250288,1
1.0764270480488876,0.09908805155118768,0
0.21813411872920327,1.2362577273530484,1
-0.5619027307250408,-0.6936501826059756,0
-0.1665330254401414,-1.0453538852364657,0
-0.2373898869311305,0.2513087828911544,0
-1.0427277734636655,-0.5851767042001558,0
0.7540968947839928,0.22329578365502836,0
0.35558083501186544,-0.22362231665814786,0
-0.6280491852626434,-0.9072645951486896,0
-0.4163077105931911,1.3478513875805471,1
0.2472529801424511,0.38574155868812815,0
0.4102950098991189,0.18436615899826692,0
0.9149894961561686,1.5306381303021201,0
0.4568707051168124,1.4201136987366594,1
-0.11887809085114498,-1.0373396485686917,0
-0.2562457313326485,-0.02106015490125844,0
0.38164382251433737,-0.27252311823589337,0
0.2402765381503921,0.6706809306570916,1
-0.07086210480764528,0.8762123441920581,1
-0.0938694995606366,-0.05111744215399607,0
-0.907500654788048,0.24783865462156476,0
0.8316935193146701,0.16176880401537735,0
0.5635936116739373,0.3425517127325771,0
-0.7535510496404354,-1.2590728938446865,0
1.0037339835790464,-0.3659810651965013,0
-0.3001432814726778,-1.0915406874790587,0
-0.787376105083414,-0.14239570920125744,0
0.3035375460388388,-0.5021708169495067,0
-0.3336388990756449,-0.2622810185759605,0
-0.9725701241638788,-1.2391659994086108,0
-0.22461651233788354,0.7943086895843549,1
-0.4459790081043405,-1.663120053633511,0
-0.037733948650520086,0.4887954203128257,1
-0.4535781834621106,0.7330043009909207,1
0.2723963352600044,-0.1586057346221209,1
-0.6644924887729721,-0.0591596059336028,0
1.0750522771832978,0.6007091096931689,0
0.016114814607923817,1.3473600366893377,1
0.17989875984424986,-0.013569869724485298,0
0.2188608911048103,1.1628879381834376,1
-0.20930480455824008,1.2931778647184122,1
0.6092846013432053,-0.613753754946713,0
-1.0350821213415533,-0.17135340486122858,0
-0.418129069775155,0.02262927801404588,0
-0.21068342611585425,1.2134206065112605,1
-0.3111419214902419,0.7870838526785817,1
-0.8719071407051157,-0.2478433030949473,0
0.6577620132989103,0.9086616280601588,1
0.6523663826713855,-1.499139057899587,0
-0.6352095370319848,0.6706809306570916,1
-0.4440907923722849,0.184926269902751,0
-0.2680959958278172,1.5425354639843272,1
0.053834777523542696,0.662791197967799,1
0.8518481755920506,0.7111983477142779,1
0.1944178083800236,-0.037160115361100615,0
-0.2877700897650324,-1.181357092806292,0
0.8094145948826389,-0.13240947326810254,0
-0.5069044629234853,-0.3659810651965013,0
-0.4217847852132788,1.3600822689782244,1
-1.0388969422131091,-0.6664506388182465,0
-0.6256762669009197,-0.2308798072358777,0
-0.00717382138182956,1.07588735003989,1
0.22966144895155335,0.4276123323071945,1
-0.4459790081043405,-0.010974425187722495,0
-0.6871573760329447,1.2305485529059064,1
-0.6472842827075836,0.3677479290900284,0
0.4549229934832414,-0.19461637598634224,0
-0.3401929169156751,-0.04378812576664081,0
0.597376839035836,-0.6178894333115179,0
0.4197110809725114,-0.19610743730877206,0
-0.7000215480554982,-0.13846349403069044,0
0.4607461091569715,-0.7041425077650233,0
1.19489250060153,0.5041755508224911,0
0.29269098314576714,0.0019272926057665274,0
0.4773944593761895,-0.5265086730791968,0
-0.4273011256985251,0.24516327046961575,0
-0.3064082561796113,-0.01975445721465148,0
-0.5130593989334193,-0.23779276457101914,0
-0.6497206874289873,-0.8473595698324972,0
-0.26214689616049885,0.4632319720335892,1
-0.22461651233788354,0.026416231931747032,0
-0.009237613663901648,0.8186009503350874,1
-0.8196049022620331,-0.5968356962674247,0
-0.7398459883563733,-0.9230374190754056,0
-0.03129705020050495,-0.5582178066275124,0
0.3252698479147311,0.3012966942958986,0
-0.13606220668846553,-0.950459693632141,0
-0.1836015806082896,-0.7130467680653068,0
0.2677182254651006,0.11304240145272408,0
0.40818146705850905,-0.20998093534232984,0
-0.8196049022620331,0.2507754944692059,0
0.8601668943792521,-0.11721956828639493,0
-0.024920620748605536,0.7004561432711711,1
-0.13855178458118506,0.0006427413133950218,1
-0.4947368304238289,0.5612808665352458,1
1.19489250060153,0.9777791103778024,0
-0.1562294800450346,-0.682699593944675,0
-0.5297104805814201,-1.3812120590493526,0
0.0659444387785845,0.9741313842648228,1
1.19489250060153,1.2249505454102954,0
-0.1562294800450346,1.4453941791275755,1
0.9765826572645546,0.2764016579376402,0
1.19489250060153,0.4308888247783706,0
1.0378005447423095,0.2574265816563533,0
-0.12864595970161782,-0.09010499873130867,0
0.9764097751311333,-0.8929814776067608,0
0.8274151350921412,-0.5701288364376216,0
0.7593410965589246,-0.5922606849743278,0
-0.13979988478531274,-0.1391775678606109,0
-0.8750838769099056,0.4872255162411517,1
-0.9797037297316092,0.2764016579376402,0
-0.5381688457067926,0.19607995633676967,0
1.19489250060153,-0.497923723958693,0
-0.4497692932223077,0.4607180199653571,1
0.5101592021516663,1.1462102522945707,1
-0.12374499358623565,-0.15824332918067047,0
-0.13979988478531274,0.180438858856644,1
-1.001450147788193,-0.8750389349418171,0
0.2217594979990548,-0.0025740770942022533,0
0.02008356145209858,0.0658492370767499,0
0.9136007409771646,0.031762726136067544,0
-0.8561945718367101,0.4556763258197381,0
0.2737263587150835,-0.22705504505129104,0
-0.5089507837880355,0.4919298895000356,0
-0.4459790081043405,0.2265577722023595,0
-0.32714173485569914,-0.03451816395795804,1
1.19489250060153,1.9224445282032596,0
-0.48672838248353,-0.6345689619410146,0
1.0609106109571058,0.8941255824577701,0
-0.2460320028057785,0.23575762898865346,0
0.6836076898049426,0.7140618407543917,1
-0.8782721919853079,-0.8981562102386519,0
0.3771937028626758,-0.3179996782629512,0
-1.2971259769592378,-1.0712108179363349,0
0.046270479221549074,-0.12886125879291785,0
-0.7344256780422639,0.11363299527272748,0
0.8579329939802461,0.2545041188811018,0
0.4028634861580033,-0.3286929548413577,0
-0.6233102221374307,-0.8592361140991729,0
-0.27862435490789633,0.7148244552596799,1
1.0764270480488876,0.7923255345883071,0
1.1412460327486431,0.3806592250034074,0
-0.8196049022620331,-1.3053431696825988,0
0.8240608955440908,-0.4644461055144906,0
-1.1526801668208977,-0.9702326252507844,0
-0.21483518589180656,-0.010326355680090035,0
-1.0162440890032565,-1.636329950906284,0
0.08145013536671142,0.7780005927036123,1
-0.06522827648086545,-0.2389484951082785,0
-0.3418404080794778,1.4282783295338166,1
