GUID,ProgramID,Orchestra,Season
1a85af6c-bf42-4efd-8ef2-98262ea0d459,7462,New York Philharmonic,1992-93
7a07f8ad-15f3-4060-8c25-19c172c94bde,7463,New York Philharmonic,1992-93
4ecd4da5-6d61-4e9f-936e-0bdd2a5d91b5,7464,New York Philharmonic,1992-93
9d7a9ff6-0cf1-4a9d-a132-01fbe0a7e0e3,7465,New York Philharmonic,1992-93
7aaf24c1-21be-4313-8000-16e95b8335bb,7466,New York Philharmonic,1992-93
66978b8c-4a18-4e9b-89e8-efcc677c6fe5,7467,New York Philharmonic,1992-93
b603e52f-2bbc-4ae7-8f10-a78203681c60,7468,New York Philharmonic,1992-93
afa1540c-88e4-4a9b-aa77-edf014465ee8,7469,New York Philharmonic,1992-93
59eff912-168d-4106-85c2-85ed081af8a1,7564,NY Philharmonic Ensembles,1992-93
574f445c-7955-431b-b104-011b869c2397,7470,New York Philharmonic,1992-93
73b4bfb7-8fae-49e9-9da1-b865431b3ee2,7471,New York Philharmonic,1992-93
e06603e6-37e5-4b42-9f59-fbcaef608631,7472,New York Philharmonic,1992-93
e36c57ca-ba0e-427d-869d-7aaecf26c8ba,7473,New York Philharmonic,1992-93
e3b7aa98-e451-4b92-8575-c70c3d2c8f0b,7565,NY Philharmonic Ensembles,1992-93
51578ab0-09b3-46f3-b485-673f3756d354,7474,New York Philharmonic,1992-93
a7d612a1-c82e-4f4b-af96-7756547151e7,7475,New York Philharmonic,1992-93
7f86255f-555a-4ad4-94d7-6a7ca1832d56,7476,New York Philharmonic,1992-93
b2cc4223-ea35-49ab-850a-17fc222308c1,7477,New York Philharmonic,1992-93
efd47fb6-7425-4f63-a408-b25caf344158,7478,New York Philharmonic,1992-93
7efd4426-b468-4fdb-85b2-417dd3448ac7,7479,New York Philharmonic,1992-93
df73f180-7dba-4b60-ba20-4194a6da7da1,7570,Musicians from the New York Philharmonic,1992-93
f670fa35-1694-4104-ade3-9b80a3fb85e7,7480,New York Philharmonic,1992-93
06232f68-d229-4c20-bcc1-6d1442a81f85,7481,New York Philharmonic,1992-93
5e307aa0-fbc8-4b64-9dc6-67011be4421f,7483,New York Philharmonic,1992-93
94b5f02d-11b0-4891-9608-5315eac30ee6,7482,New York Philharmonic,1992-93
d266494a-8a69-4053-a3a7-04e5d28a3590,7484,New York Philharmonic,1992-93
9470cd47-8d59-4973-99b3-6462d67cf0f8,7485,New York Philharmonic,1992-93
0fe9499c-4c23-4ecc-aee9-04f22cfcdbbb,7486,New York Philharmonic,1992-93
4cd6f9e8-b96c-4753-9a9c-aee5a4d84d5e,7567,NY Philharmonic Ensembles,1992-93
2707ac26-d245-455a-bb9d-0be3ff9774b9,7487,New York Philharmonic,1992-93
9e5c3c97-7aee-4480-bb94-483cdc7dcfe4,13537,New York Philharmonic,1992-93
fea74735-9cde-4bda-a3a9-7523f3221644,7488,New York Philharmonic,1992-93
b0e79a2d-bf7d-4562-8282-4609c5b00e48,7489,New York Philharmonic,1992-93
4145a114-87a0-4121-847b-895a687a60dd,7490,New York Philharmonic,1992-93
b6e42cac-aac5-4288-9ab0-e885f5059740,7491,New York Philharmonic,1992-93
ce15fdfe-90d3-4510-8477-4e9404fbd05c,7566,NY Philharmonic Ensembles,1992-93
df0790ff-2e4e-4e40-842f-7e76ae1030a7,7492,New York Philharmonic,1992-93
ef3bfc15-7846-4f40-b02b-86a029b13ad7,7493,New York Philharmonic,1992-93
c9d34ab3-bc17-4ce0-974a-6e7b51b594b6,7494,New York Philharmonic,1992-93
33c08dfe-8187-4bac-8cf0-4cd73f565790,13538,New York Philharmonic,1992-93
192965ea-fe44-47f2-a837-d1a153cd7083,7495,New York Philharmonic,1992-93
24dc9b54-c928-4c10-b966-adc745d195df,7496,New York Philharmonic,1992-93
00283489-1c29-4d1a-b4f5-6fabe193dacc,7497,New York Philharmonic,1992-93
009bf2bf-c21c-4ab1-a8f8-9a48e1c08911,7498,New York Philharmonic,1992-93
8fccb2c5-2b16-46fd-88fd-6d754c60935e,7622,New York Philharmonic,1992-93
d64282ac-bb09-4ac4-b905-23b5d29ca4b6,7557,New York Philharmonic,1992-93
5628e5f9-5780-4e0d-98e0-373cba14cb22,7555,New York Philharmonic,1992-93
be3c131f-14e2-4fcb-94df-902a16b25448,7634,New York Philharmonic,1992-93
ebf73b53-e9f6-4781-bbf4-4ff9c384e0ab,7559,New York Philharmonic,1992-93
392ac712-dcd2-48ff-b005-94ccd168bc47,7560,New York Philharmonic,1992-93
2d81c5a9-f37a-4e30-8c94-3efc6f902d2b,7635,New York Philharmonic,1992-93
ca541a9d-8932-4441-8914-2fdbe586b5eb,7554,New York Philharmonic,1992-93
e443b6c7-a0f6-4c2a-bfbf-1efb00e9a06c,7558,New York Philharmonic,1992-93
ced92c72-d2f3-44bd-973f-0695a741b7a2,7499,Musicians from the New York Philharmonic,1992-93
f312cc7e-3fa0-4d18-9ce1-fec5e15ac6dd,7561,New York Philharmonic,1992-93
60973d44-96d2-42bf-ad49-21dd29fb49e7,7636,New York Philharmonic,1992-93
7fd32221-4faa-4159-8df3-cffcb6538483,7637,New York Philharmonic,1992-93
a242d2a7-77c9-43ee-a805-12603ad0ddea,7638,New York Philharmonic,1992-93
feeff6f7-ce02-491d-b771-7d1219bc11b0,7556,New York Philharmonic,1992-93
00b007b9-7513-40f2-b773-aa97fdf12e74,7639,New York Philharmonic,1992-93
a6a3bb9d-0283-4c4d-b061-05390d3e3751,7640,New York Philharmonic,1992-93
03aa9f16-83f7-469b-9ef1-7fdf935466d1,7500,New York Philharmonic,1992-93
e0e49180-6348-483c-a30d-8555eb557b7f,7501,New York Philharmonic,1992-93
f2a4fdfc-db5b-4455-b570-0e6cc7e31d97,7502,New York Philharmonic,1992-93
66d19d18-a68c-4d0f-9886-199fa9e75290,7503,New York Philharmonic,1992-93
ce67165a-d99d-4613-9d99-79b0fca32e3f,7504,New York Philharmonic,1992-93
c3fbab6e-4774-47e3-9269-49062066f257,7505,New York Philharmonic,1992-93
a6ad3624-f387-490f-9a89-9ea93b80b8f0,7568,NY Philharmonic Ensembles,1992-93
5c0a3df2-c40c-4de4-872f-d5c32efb2971,7506,New York Philharmonic,1992-93
f232c553-0a0e-4911-9b95-819d6fdf1f08,7633,New York Philharmonic,1992-93
5d11ac7c-1421-4e01-94a0-47e27303bc10,7507,New York Philharmonic,1992-93
d911a156-4dca-44b1-b706-74d3bd2bafd8,7629,New York Philharmonic,1992-93
22d34e56-9a68-4c4e-859d-459b85f2558b,7508,New York Philharmonic,1992-93
1e736169-3f72-4bb0-b0dc-620f9b5b1d3d,7512,New York Philharmonic,1992-93
a7a989e5-b7ca-463e-941b-e45baab7ebb8,7509,New York Philharmonic,1992-93
05659ae1-e96e-4a41-ae6e-0e046c09179d,7510,New York Philharmonic,1992-93
e675d548-20f8-4da2-b24d-c1194337909e,7569,NY Philharmonic Ensembles,1992-93
72bfae21-94dc-4885-b279-6ff4f7a90668,10000,Members of NY Philharmonic,1992-93
2bae5b66-ba7a-4eb9-8171-bf6052fb6d62,7642,New York Philharmonic,1992-93
1927e9b1-5673-4714-afe5-f93bbf1b92dc,7649,New York Philharmonic,1992-93
ac84a88e-75d7-46f8-9f70-ce8d435b92ac,7641,New York Philharmonic,1992-93
e69ad1b6-4f43-4ab9-8d76-ac280a9d136f,7630,New York Philharmonic,1992-93
