GUID,ProgramID,Orchestra,Season
d4296ea6-9ac7-422a-99f8-0a997ddb77cc,13870,New York Philharmonic,1939-40
f5787645-4791-4b5f-8cd7-c0d0cf04c2f1,3547,New York Philharmonic,1939-40
c0adeb4e-b74c-4edb-9ee5-97115d6cad39,3552,New York Philharmonic,1939-40
055ced2f-b59c-4d66-badf-94a65134800c,3557,New York Philharmonic,1939-40
4d7e8273-1aa5-4a6e-92fc-22a0e85023ae,3563,New York Philharmonic,1939-40
b9c0f36b-fb62-4861-987e-c9bce6a17590,3568,New York Philharmonic,1939-40
f962eaaf-6397-4d14-8268-34e599b9503e,3576,New York Philharmonic,1939-40
3573f40a-3c6a-4eb9-8bfe-fe66d87ba57d,3581,New York Philharmonic,1939-40
855e22fc-6ba3-40d6-b024-2147f18648b5,6050,New York Philharmonic,1939-40
49cffe22-7f16-478b-9065-b8b428530a05,6054,New York Philharmonic,1939-40
6196746b-d217-43d6-b145-30d747308ed9,6058,New York Philharmonic,1939-40
f268c884-3e7a-4869-9373-bcfbcad1b429,6062,New York Philharmonic,1939-40
c7de41ae-ad2d-44dd-bbf3-45b983290450,6067,New York Philharmonic,1939-40
0c5b1a1c-0f11-4d1b-9c02-37a38b0ea40b,6074,New York Philharmonic,1939-40
a05e3885-0b17-4f36-92a7-c91dddfbe76c,4596,New York Philharmonic,1939-40
b5ee74cf-a3bd-4815-8e39-9d5876315bcb,5736,New York Philharmonic,1939-40
d9caaf57-cd89-421f-a1fd-5d896e2d7d80,5694,New York Philharmonic,1939-40
8a0d2165-25be-4358-8ac2-ac6f3235607e,5699,New York Philharmonic,1939-40
e2e6d111-200b-45ef-930d-cc82e41c2391,5704,New York Philharmonic,1939-40
4ece8f8f-5a61-4df9-a99e-36ddeba20aba,13501,New York Philharmonic,1939-40
9bce3ac0-02a0-4c23-a7e4-ea448bfb3e44,5709,New York Philharmonic,1939-40
4ef5a320-c2c5-415c-9fed-ea2dd5cff7b6,5712,New York Philharmonic,1939-40
52494ee8-a433-4bae-bae6-57f2a24994b4,5716,New York Philharmonic,1939-40
a7118147-7a25-4144-8ccf-94b3cb227ddd,13502,New York Philharmonic,1939-40
aaabc872-e83a-422e-ad1e-51eb5915f9e9,13503,New York Philharmonic,1939-40
5ffc1fa9-5fa5-4d8d-95c9-ca11133392d1,13506,New York Philharmonic,1939-40
ff327262-d873-405f-876f-7c31ebc10569,5719,New York Philharmonic,1939-40
04ee26b0-6d08-4761-99b8-1e661a85c373,13505,New York Philharmonic,1939-40
e7ebdd3e-b0e1-418a-b349-4f28a1b4d1a6,6159,New York Philharmonic,1939-40
a0a61f38-7d0d-444f-a5a6-050c88468fb6,4414,New York Philharmonic,1939-40
69f7dc0b-6db4-4a44-9a4b-c09acb1360a9,4417,New York Philharmonic,1939-40
c4856cbc-abfb-4548-ba99-69cd334a8671,6191,New York Philharmonic,1939-40
95a896bf-2255-434c-bb2c-c57561c1ea95,4423,New York Philharmonic,1939-40
ec569ec9-1554-43d9-ad2f-17c963a5a9be,4432,New York Philharmonic,1939-40
c588bc48-ca94-4bf2-9ce4-6d624194dce0,6194,New York Philharmonic,1939-40
386a0a28-0d23-4b99-82ad-fc8e4df7d694,4438,New York Philharmonic,1939-40
4514b52c-4bd3-4f00-9ebf-246264ce93cb,4446,New York Philharmonic,1939-40
6caa7638-0767-40b7-8439-9337ac9404b4,4453,New York Philharmonic,1939-40
b2ebd57a-d6fc-4c55-8f9e-c0443926b301,4457,New York Philharmonic,1939-40
abf6425b-767c-4bfc-93fb-c127a3e074c2,4465,New York Philharmonic,1939-40
5270ae4b-31f8-4e00-933a-28e7360d2a80,6978,New York Philharmonic,1939-40
0aec1d4e-0255-461f-935a-554f7380f047,1324,New York Philharmonic,1939-40
1f3fc6d4-43b5-45ec-b547-95f5187e86a0,6988,New York Philharmonic,1939-40
3723a7f7-39b3-408d-9158-f69a72c15b5d,1330,New York Philharmonic,1939-40
df022c83-a059-4ef9-b667-ad36eeb0ac70,6993,New York Philharmonic,1939-40
ae54d79b-62ec-4c5a-8f3e-f0e4bd4401c5,6997,New York Philharmonic,1939-40
7ef7ca1f-8e7e-4099-a974-a222d1351b87,7001,New York Philharmonic,1939-40
75b7754c-246b-4db9-9311-84982099a772,5286,New York Philharmonic,1939-40
8edd1ec8-ec31-4d91-bfd2-7962df5d7dbb,7004,New York Philharmonic,1939-40
0c060bdc-14c6-44f8-95c1-484b9bd595b4,5293,New York Philharmonic,1939-40
147e3bb3-7633-4bcf-9b9c-fc3bc5ba92dc,845,New York Philharmonic,1939-40
a0f70de2-0ac2-4071-b1ab-9f74d320359b,4408,New York Philharmonic,1939-40
519fc687-1ab7-489e-a24c-837b4e752457,7012,New York Philharmonic,1939-40
