GUID,ProgramID,Orchestra,Season
1e5a8050-86f3-4bba-8986-74d748216e97,8107,New York Symphony,1893-94
8933f15a-09e4-4edf-a159-bac8589c9f5b,2589,New York Philharmonic,1893-94
2488092b-ad90-4521-b974-87cd5304ec77,9741,New York Symphony,1893-94
c77cdc3e-e8df-43d1-9d1a-1c04aa742962,8108,New York Symphony,1893-94
943d5feb-f080-4d15-8b69-c8d31a6201f5,6924,New York Philharmonic,1893-94
41cfef08-0a52-4373-b52b-7180b1a1205c,11622,New York Symphony,1893-94
ca9c8fdb-1a36-4ca9-b5b0-6c077c2330b8,8109,New York Symphony,1893-94
b3d94610-99e5-4ec0-8ddd-af00664fbec6,3280,New York Philharmonic,1893-94
e79fac97-d3f2-454b-8e30-5e1334c3e51e,8110,New York Symphony,1893-94
314012fd-63ce-4e96-ae3f-14061eb006e8,252,New York Philharmonic,1893-94
acc4a638-4dab-4e83-8916-3b5ff6932157,8111,New York Symphony,1893-94
a3efa874-89f7-4953-b815-3f5b17fd8689,4619,New York Philharmonic,1893-94
0c1287e4-41bf-4976-870a-819dadfa57db,8112,New York Symphony,1893-94
09ffc3b0-522e-496f-8512-0ab380e73c5a,1598,New York Philharmonic,1893-94
