GUID,ProgramID,Orchestra,Season
60d0b833-f7a0-4e40-bfb2-a1144ef9431a,4807,New York Philharmonic,1918-19
b2aaa336-e702-4aee-a326-29c49da4e8f5,8485,New York Symphony,1918-19
288dcb94-6750-4ede-80b8-fbacb4d266d6,10341,New York Symphony,1918-19
4afe03c9-1e19-420e-a791-060dfc080426,8487,New York Symphony,1918-19
103e6209-92cf-45d2-bb70-facef23472e4,5274,New York Philharmonic,1918-19
8f6e9bb3-099f-483b-8ad3-2b3e8ee33d31,13393,New York Philharmonic,1918-19
9f7744e6-baa3-4e91-9322-fa136480b2bd,5277,New York Philharmonic,1918-19
742f82bc-cee1-421a-bbe1-58c83b9e4399,8488,New York Symphony,1918-19
dccc85c2-d559-4d47-ac76-7cf87fe7e694,5282,New York Philharmonic,1918-19
1095087b-9c10-47dc-9a67-f54d69818ecf,5288,New York Philharmonic,1918-19
ad2729ad-1c29-40d3-9808-56cc333b6725,10391,New York Symphony,1918-19
d8e1a6a0-d4f1-4b42-bcec-1948b508853d,3582,New York Philharmonic,1918-19
4befef69-1f7c-420b-9012-05a036da6580,8489,New York Symphony,1918-19
59556e4b-59c7-4d67-a023-d423e5c80611,3586,New York Philharmonic,1918-19
1cb07b10-b697-4c38-a662-f54b2b5e9526,13831,New York Symphony,1918-19
7d9449f7-00fc-4195-a396-a119649cf965,8490,New York Symphony,1918-19
b42f1077-7bf1-4532-93d9-704c52045d1f,3589,New York Philharmonic,1918-19
4c6d9c47-c871-4686-b527-a291debda07c,3597,New York Philharmonic,1918-19
5c48967d-28d7-483a-ba05-89182aa98951,5240,New York Philharmonic,1918-19
dda3846e-4647-436b-a2cb-1913367333c0,3604,New York Philharmonic,1918-19
5696e36e-8af3-4466-a09f-df0df9c05cfc,3610,New York Philharmonic,1918-19
6b2d9e80-1166-45d5-a71b-5edb74aca224,3616,New York Philharmonic,1918-19
478a9d4a-84db-4acf-8ef9-044054bf20ef,10355,New York Symphony,1918-19
51a70b33-a76f-4e5f-9133-c0f269cbaac7,8491,New York Symphony,1918-19
d4dfffe0-5eec-40b7-9b13-e030deef17a5,3995,New York Philharmonic,1918-19
ea76ad8f-82bc-4cf2-a87e-20e9b9ee8dd2,3999,New York Philharmonic,1918-19
907cb074-3452-4bd1-b1a1-ea0712c75f3a,4003,New York Philharmonic,1918-19
8a344534-f5f1-45c0-aac5-ba1feae071e6,4010,New York Philharmonic,1918-19
f8775156-2ef2-417c-98d8-d346be049e22,8492,New York Symphony,1918-19
bb0e5385-2357-4b2f-a234-0b0b66875e67,4019,New York Philharmonic,1918-19
e8178717-f2c3-462e-97ca-37a0b01e78f5,4023,New York Philharmonic,1918-19
1c53ad21-8072-4d8e-9f9b-bdc1be212a87,4030,New York Philharmonic,1918-19
86bf29e2-ea00-47be-8dda-cd8c9cd5cdce,8498,New York Symphony,1918-19
e5e72371-3569-4ece-837c-d33ba254415b,13832,New York Symphony,1918-19
dfc7b25a-c23a-4457-bd2a-8f770da3b344,8499,New York Symphony,1918-19
b81ba1c8-479a-46f9-861b-d5d3b748b066,4037,New York Philharmonic,1918-19
29f88787-e373-4b03-bb3a-e0f0d2f5bdec,8500,New York Symphony,1918-19
f81e1410-3d49-4ec0-89cd-3c32a3d22ac4,4045,New York Philharmonic,1918-19
16814952-bc58-45eb-b0de-211e499022d7,10357,New York Symphony,1918-19
5e68d115-616f-481f-bca5-ae2cf8b4ef3f,10356,New York Symphony,1918-19
a4b3295b-e93d-4d6d-9927-b65a9012cb84,6283,New York Philharmonic,1918-19
6ce2a60c-e7fc-4739-bcf7-ea3fa6f94131,8501,New York Symphony,1918-19
9fd577a6-47e4-4457-9b9b-78974224f8d2,6288,New York Philharmonic,1918-19
5b86c4f4-f84e-4a3c-9ad4-656d1d185f5f,8502,New York Symphony,1918-19
305cb4f3-e465-4592-8366-e2ad2601010f,6604,New York Philharmonic,1918-19
cd5a1b23-a294-4cef-ba0e-53ea8c8490b9,13830,New York Symphony,1918-19
f86a78cd-aead-4adc-9ccc-4c4ff4dcf278,8503,New York Symphony,1918-19
6d20b671-5de6-4613-998f-a7d7d2c28cbf,8504,New York Symphony,1918-19
7ddde585-233f-4245-a89c-04c6de81938d,6608,New York Philharmonic,1918-19
3dffbca2-4115-4d3f-850d-57fadbe52862,6614,New York Philharmonic,1918-19
a028eb2b-a4d2-4935-9cad-8dae23c0ed10,10358,New York Symphony,1918-19
b075c994-303e-4b58-9414-dc57697e815a,6618,New York Philharmonic,1918-19
3f0b7dae-f547-4a6a-8393-6f387acdc495,6622,New York Philharmonic,1918-19
b0465b93-8d02-41b7-a7f2-26ca3922403d,8505,New York Symphony,1918-19
740d9209-f2b8-4bc6-99dd-39d9db6a9e20,6624,New York Philharmonic,1918-19
1d7988a8-900f-4170-9c6e-7a18546725b0,6627,New York Philharmonic,1918-19
b4123684-a4e6-4905-b596-ba6abf77ac00,6633,New York Philharmonic,1918-19
eed98ee4-b8b7-42b7-b241-7dc7896ce1d5,6641,New York Philharmonic,1918-19
0189304d-af6f-4dd3-94e9-f31af15bb014,2604,New York Philharmonic,1918-19
8c372b6e-3db8-4330-ac7a-7467118c9d30,2609,New York Philharmonic,1918-19
3bb89563-3ca5-4584-bf52-a4f3d3eab67a,2613,New York Philharmonic,1918-19
165ce9a4-47e4-4c33-9d38-72d312810eda,8506,New York Symphony,1918-19
abf43d40-39cc-4cd0-ba70-8cc5b458ad3b,8507,New York Symphony,1918-19
fc215d76-8bc9-418d-bfec-f047e60133ec,2617,New York Philharmonic,1918-19
281daa75-cda1-4122-af45-b212f87a22cc,10359,New York Symphony,1918-19
f03c6cc6-930c-45f8-943b-86d111283eb1,7005,New York Philharmonic,1918-19
e1be3fd7-53dd-4a54-8c77-7a6c185f282b,8508,New York Symphony,1918-19
fb498c86-b6b9-4ecd-8181-8cbce8c72f77,7009,New York Philharmonic,1918-19
feeffd42-ae0a-47a0-84ed-276d14a7ccfc,7013,New York Philharmonic,1918-19
d6f1c665-2b82-4061-b88c-8cf02706f301,7020,New York Philharmonic,1918-19
ab90891b-5e74-43e6-a0bf-667b202f985e,7026,New York Philharmonic,1918-19
353e9a13-6be1-4a7a-a336-d19d65435f89,8509,New York Symphony,1918-19
16025a30-60c4-4ad7-a9ec-d5cc84358dc5,7033,New York Philharmonic,1918-19
a6eca04e-9184-47f2-b387-01f85c41c1d1,7040,New York Philharmonic,1918-19
9cd1e028-be33-4b5a-9776-03ea3b83961d,8510,New York Symphony,1918-19
