GUID,ProgramID,Orchestra,Season
06cf12ad-35ce-4ad1-9784-b41d71e444d3,416,New York Philharmonic,1900-01
bc12831d-b37e-41b2-97e6-0c09505c22ed,9875,New York Symphony,1900-01
dccd1848-bc49-46e7-92d5-822b7e31c579,4806,New York Philharmonic,1900-01
b97bea0a-373c-461f-b64f-9f7381faef19,4809,New York Philharmonic,1900-01
b964d1ce-47b3-499b-b164-d0a40e0aab2a,9874,New York Symphony,1900-01
d7b83a0b-a448-4b67-ad2f-178f80969855,1107,New York Philharmonic,1900-01
8fbfa1a7-61db-4205-8335-8fe60ec89948,9876,New York Symphony,1900-01
83c0e45e-1011-4dde-a0dd-2f95df8612a8,5493,New York Philharmonic,1900-01
c3257210-b204-4a46-9976-b72040321756,9877,New York Symphony,1900-01
5e425be2-77a4-4b73-813f-df5c71cecb41,5495,New York Philharmonic,1900-01
d95b0db5-c543-4db6-86ce-f89a35cca20d,9878,New York Symphony,1900-01
00f04d2b-da1f-4338-879e-7184b502e66f,2473,New York Philharmonic,1900-01
ba76d716-06fd-4a8b-8948-603aa058273f,2479,New York Philharmonic,1900-01
ecfc204d-7255-4a54-bda6-fa9236d1626b,10552,New York Symphony,1900-01
19b06371-e4bf-42ab-bfc5-ada3a2790160,9880,New York Symphony,1900-01
7c66b1b6-0e16-4bc8-bd17-b4081ad41258,9879,New York Symphony,1900-01
4e34d8e4-72a8-46a5-86a3-ffe5db1817d7,9881,New York Symphony,1900-01
58fa53db-9cb9-467e-9422-4316b6d32825,9882,New York Symphony,1900-01
5f94ef20-bb97-4e21-95ef-898c6bae3a95,9884,New York Symphony,1900-01
bf87b368-26fd-4a01-85c3-af9e3abbc803,9883,New York Symphony,1900-01
61cff1f5-a6bd-429a-8ab3-76d7c2fa4661,9885,New York Symphony,1900-01
166de7af-8156-4629-8099-633684ddef21,9886,New York Symphony,1900-01
007d206f-ba14-497d-8a6c-1bbd29022bc3,9887,New York Symphony,1900-01
337b89d0-2aee-4107-9b8f-94f765eee79d,9888,New York Symphony,1900-01
34267f97-003a-4d73-8315-b7be9405df42,9889,New York Symphony,1900-01
cceeee05-b69d-463c-aaa9-b2cb1231b469,9890,New York Symphony,1900-01
