GUID,ProgramID,Orchestra,Season
c308e798-b9eb-48f1-a46a-26c90bc92a21,7900,New York Philharmonic,1997-98
50167003-9bae-46be-a882-e2dfd0d73ad7,7902,New York Philharmonic,1997-98
d33cf988-0238-4685-b7e8-086431e29249,8100,Musicians from the New York Philharmonic,1997-98
0bc1f019-3194-4c40-9bb6-196848dc4da7,7901,New York Philharmonic,1997-98
ed4f9478-05e8-4f79-8bf1-33154c0192a9,7965,New York Philharmonic,1997-98
2c09870f-e668-4269-b89c-8a63d74ae27e,8101,Musicians from the New York Philharmonic,1997-98
38d0a786-0384-47ac-89a5-de4c60ac8015,7903,New York Philharmonic,1997-98
51008226-89f8-4663-af9b-dc1349a35801,8102,Musicians from the New York Philharmonic,1997-98
8f8b4dcb-6ae5-4664-b874-2bfbec8afca2,7904,New York Philharmonic,1997-98
1bdad101-aefa-4fa3-96e7-2ecab590071f,8098,NY Philharmonic Ensembles,1997-98
a1928d9c-b67c-4c9c-87ed-06b87affafdb,7905,New York Philharmonic,1997-98
fbba481a-1efc-4b3b-bd67-c56ca6a92cfe,7906,New York Philharmonic,1997-98
b4bd347b-d0ee-4647-ab8f-c5bb9037ba4f,7907,New York Philharmonic,1997-98
16afaed8-6e16-4533-ab19-69ab77519c7b,7908,New York Philharmonic,1997-98
822a432b-bb7d-4f35-89b0-6fa4c01f09db,8096,NY Philharmonic Ensembles,1997-98
0817eced-a098-448f-be71-a824e2c958d8,7909,New York Philharmonic,1997-98
5f1f01ba-cfac-4925-8f59-b055277e08b9,7911,New York Philharmonic,1997-98
e15e1f03-0101-4abc-984a-864230c0679f,7910,New York Philharmonic,1997-98
8b6314e5-eaf2-45ff-b5db-180acf684c5d,7912,New York Philharmonic,1997-98
f4c38025-55f8-41e8-9f07-87e7272059b1,7942,New York Philharmonic,1997-98
9e8a83e1-e38d-42b8-a327-6448296bd843,7913,New York Philharmonic,1997-98
edcbc5ca-78dc-4875-a0fb-3b408e2343c8,7914,New York Philharmonic,1997-98
8de3f6f7-39da-4027-9640-bdac549cc9f3,8227,NYP Presentation,1997-98
3fa1e5e6-faf9-47a6-9f34-a42387bbbc99,8222,New York Philharmonic,1997-98
f78e3e0c-f83c-48d3-869d-05ad86464c02,8095,NY Philharmonic Ensembles,1997-98
58308b38-914b-4dae-9bea-4f46d14c0633,7915,New York Philharmonic,1997-98
bd6f91fd-8d02-488d-a29f-11bd39b5a292,8232,New York Philharmonic,1997-98
5b414bea-3926-47a4-955a-d44fd1c673d1,7916,New York Philharmonic,1997-98
7ffb19ee-3bd6-4459-83d6-b90a77fb8a9b,8220,Members of NY Philharmonic,1997-98
ad2c259e-98aa-43b4-85b8-42d23755f286,8260,Members of NY Philharmonic,1997-98
f0619c74-24cc-4176-9d75-9345490027b6,7918,New York Philharmonic,1997-98
c4f4fd5e-3db2-4338-9384-9feb5aece129,7920,New York Philharmonic,1997-98
2ec54016-bf63-4658-8729-69509d380f00,7919,New York Philharmonic,1997-98
98fca1aa-5460-419f-af5d-4bedc041b7b6,7922,New York Philharmonic,1997-98
aa4b3a1c-116f-4715-a081-62c83dabce4c,7621,New York Philharmonic,1997-98
b6965ab4-d7c2-4833-b69d-72cb5997778b,7646,New York Philharmonic,1997-98
1e64fdfe-fc94-43a3-b408-14c06d90defa,7943,New York Philharmonic,1997-98
4d187a4e-1a87-4ad3-aab2-a3f8df50d045,7647,New York Philharmonic,1997-98
29a3d264-13cc-4e06-a798-8f196a06c803,7730,New York Philharmonic,1997-98
35782cf8-560d-4e44-a090-917f5d64a628,7731,New York Philharmonic,1997-98
d0ce2acf-4078-4d3e-9445-28fb3a663764,8094,NY Philharmonic Ensembles,1997-98
b4344043-8a2a-4ca7-a02d-b750d95c2e15,8301,New York Philharmonic,1997-98
cc438381-0aec-43e0-ab25-79a58fd480c9,7887,New York Philharmonic,1997-98
cf520d05-42e7-4272-a197-e083bc71754e,8173,Musicians from the New York Philharmonic,1997-98
7dc01bc2-39cc-42d1-bbea-dbac523dd827,8360,NYP Presentation,1997-98
ca36a6a8-68b6-4a78-9668-d09a88bc24dd,7883,New York Philharmonic,1997-98
2f8e354a-221b-4ead-9ff9-bf3f76e8a578,7944,New York Philharmonic,1997-98
b4f454fc-648f-40c1-9fda-021250f7573b,7945,New York Philharmonic,1997-98
65f0351f-26e6-4f03-8c0c-c28ef8e1a0c1,7946,New York Philharmonic,1997-98
ac398724-f549-40a3-b1d2-0b283b3835d3,8097,NY Philharmonic Ensembles,1997-98
f6bb711d-b253-4669-9031-402610eaadfb,7947,New York Philharmonic,1997-98
189b89c2-a853-459e-bb77-076d669389c6,8074,New York Philharmonic,1997-98
9a0c2f2f-9aab-4e20-a241-f5b9a57f63c1,8362,NYP Presentation,1997-98
6dca17fd-6abb-457b-a198-a4a2611bbfaa,7948,New York Philharmonic,1997-98
ffef8dc5-5124-4287-b1e9-69f3ac6f968d,8306,NYP Presentation,1997-98
cb1ba855-926f-4ea6-ae65-c5d0f589f80d,8361,NYP Presentation,1997-98
483e01a1-8a98-4f09-8a3e-14d0784ba497,7949,New York Philharmonic,1997-98
277aff80-d2e2-43a5-b26b-7d7e00749a41,13760,NYP Presentation,1997-98
c614b1ea-2b82-4226-b9f2-d90e42148bf7,7950,New York Philharmonic,1997-98
011c54cf-e94d-4b0d-b03c-a0b4c1215419,8381,NYP Presentation,1997-98
e1514210-945a-4192-b050-179993acab5c,8382,NYP Presentation,1997-98
5fb2045a-9614-4009-9900-df1990bd9f4a,5708,NY Philharmonic Ensembles,1997-98
c839594c-e26d-4dbb-a5b4-fa1311875cfd,7951,New York Philharmonic,1997-98
f86c1e88-296c-454e-979a-17f8b5ef08ce,7952,Musicians from the New York Philharmonic,1997-98
3a49a6c6-9abc-479e-b850-377ab80d6f77,8099,NY Philharmonic Ensembles,1997-98
70323610-5612-4f97-bbbc-c0a24386fc11,7953,New York Philharmonic,1997-98
c7bd0061-fb39-4e99-9b0f-0a5518dde015,7954,New York Philharmonic,1997-98
3f7f9233-ce0b-4681-a0f6-05d51d2bf36e,7955,New York Philharmonic,1997-98
fad43433-3d05-4ca6-9814-258c374d0f45,13547,New York Philharmonic,1997-98
c48e4280-67ac-4c19-b64b-8f0c68e620bf,7956,New York Philharmonic,1997-98
44336b66-3c1a-4fd6-807a-d7bd67ba3084,7963,New York Philharmonic,1997-98
307ed5e5-2aa1-49d6-bbff-b3c51d6ec8f5,7957,New York Philharmonic,1997-98
e41470bb-7c39-46b4-a513-4509832275c2,8403,Musicians from the New York Philharmonic,1997-98
4c4422e3-ff11-4a51-b078-766e478e9ed9,7958,New York Philharmonic,1997-98
e651d5b4-3594-4ac3-8e4a-3cc2990e1564,7959,New York Philharmonic,1997-98
7ff69ca4-15ce-43d9-9554-e78dc5268bf2,8221,New York Philharmonic,1997-98
387ec61a-1a5f-404d-8e30-44fef5b1b4ad,7962,New York Philharmonic,1997-98
424248d2-d81f-4e57-9c89-62259a4720e7,8436,New York Philharmonic,1997-98
617a2c20-02d2-4e72-82ea-adde7ef4a844,8437,New York Philharmonic,1997-98
13bbc3e4-3488-42ae-a921-374caf516f3d,7961,New York Philharmonic,1997-98
0c41da10-57c1-4818-84de-bb00926e694a,7960,New York Philharmonic,1997-98
a0974ca9-d562-410d-b567-b86f3b61e64a,8438,New York Philharmonic,1997-98
ead36ef4-18e4-4054-a7cf-7978505f705c,8233,New York Philharmonic,1997-98
400861e8-96b1-49e2-b660-752bb037f9ce,8460,Musicians from the New York Philharmonic,1997-98
489c354b-12b0-4c29-a415-800e12dab979,8440,New York Philharmonic,1997-98
7d2c4211-bd84-4984-8716-90030b4c11a5,8439,New York Philharmonic,1997-98
1eb4a7d5-92a0-4fce-af54-e03c5dc25fef,8075,New York Philharmonic,1997-98
38a932e4-7a5d-4c0f-9231-6d4d311f770a,8442,New York Philharmonic,1997-98
191f8c31-76d1-4041-b8f4-6df82e2d613f,8441,New York Philharmonic,1997-98
98acbea3-8dab-4de9-8d6c-98e189af3fe3,8443,Musicians from the New York Philharmonic,1997-98
9f268d5a-dc65-420a-b08c-a1cc1b67aa4c,8278,New York Philharmonic,1997-98
0162bce2-19da-4635-aedf-a07e82d519ec,8279,New York Philharmonic,1997-98
0d6e271e-60e9-4a83-ba33-d5a4ac370593,8280,New York Philharmonic,1997-98
9f476452-8c3c-4c22-97a0-9f8276c673ca,8444,New York Philharmonic,1997-98
2fc0ced9-f0db-4afc-b177-e2323ff69d20,8281,New York Philharmonic,1997-98
b848631d-3b18-4b66-b710-e5d269cb59bc,8292,New York Philharmonic,1997-98
97903ffd-cafd-4eb1-9288-1c0c116f8116,8293,New York Philharmonic,1997-98
