GUID,ProgramID,Orchestra,Season
e4316efa-f172-4392-971d-8f72e36a9b6d,8113,New York Symphony,1894-95
5640d77e-ed47-486a-bf17-614aaab49c5d,3497,New York Philharmonic,1894-95
37627150-95ac-49bd-9d59-f16142ce89d8,8114,New York Symphony,1894-95
f8a1c8c0-1720-40c7-958e-3ad947bcd118,435,New York Philharmonic,1894-95
9adc1f60-d2d7-43cb-9abf-a1231c4ba633,11624,New York Symphony,1894-95
f0bcb46c-a0d5-4a35-9be6-2e935e1e491e,8115,New York Symphony,1894-95
198744d4-4933-4302-83b6-8e09c105b9d4,10576,New York Symphony,1894-95
615f8a18-5008-40ab-92fc-e90085ca6ff5,4191,New York Philharmonic,1894-95
10cf6f70-0cb8-4b05-9c9f-d49a48dbe53e,8117,New York Symphony,1894-95
12ffcce6-aa49-4c3b-ac82-8b047b42c00e,8118,New York Symphony,1894-95
400efb52-553e-4978-9afa-7f73c345eff6,1134,New York Philharmonic,1894-95
73c4e195-2ab6-4809-a208-4365baad7a50,8119,New York Symphony,1894-95
a66e64e6-ee63-4899-bd71-5d0ef5483e1e,13806,New York Symphony,1894-95
ad3a6780-1451-4ffb-90fc-f27e0f9770b4,13807,New York Symphony,1894-95
94fc91a9-5b79-4192-97aa-831c680128e2,5519,New York Philharmonic,1894-95
8556c577-cf72-4a10-8e78-db3be5cda00f,13811,New York Symphony,1894-95
08a17674-24c2-49dc-afd3-8daf1e562698,13812,New York Symphony,1894-95
0f27e40c-6c60-480b-87d4-aa293b69bfdd,13813,New York Symphony,1894-95
164d8f8f-77a9-44e4-940d-232a6a396275,13814,New York Symphony,1894-95
eacdf013-6394-4529-bb4b-39acc1de2f75,8121,New York Symphony,1894-95
aa340045-5d9a-42fb-a20a-0918db138545,13815,New York Symphony,1894-95
7157a79f-5631-4780-be3e-4a00b8165552,13816,New York Symphony,1894-95
82384cdb-1b77-4800-89ca-3bbc461f9ce3,2507,New York Philharmonic,1894-95
