GUID,ProgramID,Orchestra,Season
489baedd-27e6-479a-8af0-ca094899b917,12472,Musicians from the New York Philharmonic,2013-14
941a39ce-1aa5-4fbb-a948-472fb08c1240,12474,Musicians from the New York Philharmonic,2013-14
4ff94e6b-5322-442e-9eff-7d8770639e88,12473,Musicians from the New York Philharmonic,2013-14
d618b54c-a1f9-413e-ac49-cfec366c10bc,12085,New York Philharmonic,2013-14
30328632-3354-48c1-9991-f5c8d4fff0cb,12471,New York Philharmonic,2013-14
08fbe207-7c7f-4b09-86d0-88b7b144d5cb,12086,New York Philharmonic,2013-14
96e49f57-9607-4590-9542-ab896b59acf3,12087,New York Philharmonic,2013-14
58303fea-9f06-4d60-a97d-0328d2b829c5,12020,New York Philharmonic,2013-14
f6a478c2-5703-400f-a6ef-c908d7e92da8,12021,New York Philharmonic,2013-14
7ae51e2c-2321-49b9-a267-3238fbabaebf,12475,Musicians from the New York Philharmonic,2013-14
82350bd2-3491-4381-b22c-7cf0642af4cb,13749,NYP Presentation,2013-14
966c4303-7dc5-4d52-a1ac-e686da39f10e,12023,New York Philharmonic,2013-14
a2f241e0-e2bd-4a2c-a771-ccd77cfb5b3c,12022,New York Philharmonic,2013-14
2f968433-3f9b-40a8-86ed-8a86433e5600,12024,New York Philharmonic,2013-14
4e2289a2-d644-4ad7-9c3a-f00846fe843a,12453,NY Philharmonic Ensembles,2013-14
355c4b39-7b78-4c45-9ab7-695f5847ead6,12025,New York Philharmonic,2013-14
fed4f8c7-6358-4112-a029-1fb6607928f1,12026,New York Philharmonic,2013-14
1e77742a-58b5-49cd-88f6-db4e7f72768e,13447,Musicians from the New York Philharmonic,2013-14
eabccef7-f980-419f-8f49-58b3f51de73f,12027,New York Philharmonic,2013-14
35c647d1-d033-4826-b0d1-08efb8b4e2f6,12493,New York Philharmonic,2013-14
7f553247-7eac-4e62-9b00-50d19f3a69f3,12476,Musicians from the New York Philharmonic,2013-14
66d0f587-3ce0-4437-9ac0-cb15bed5e6f6,12028,New York Philharmonic,2013-14
ae6d2b4c-bfc1-433d-8cc5-db576c67555c,13341,NYP Presentation,2013-14
2bc3cd6d-5668-4fe3-83dd-5e8d729f0d86,12488,Members of NY Philharmonic,2013-14
e389baf6-15c2-49e5-8ca9-54f872cb0f04,12030,New York Philharmonic,2013-14
3d72b804-bdb6-4bf8-8192-60d0594c4c61,12454,NY Philharmonic Ensembles,2013-14
87c6d7c7-22c3-49e0-8fc0-e5a5847c4eac,12495,Musicians from the New York Philharmonic,2013-14
9089636c-e24d-4647-a694-bd28f1961a58,12031,New York Philharmonic,2013-14
4490269a-2fff-4470-9147-f7c95e968e54,12514,New York Philharmonic,2013-14
13911600-5e4a-4614-8c7e-7b17eb52e02b,12032,New York Philharmonic,2013-14
0c1b8df6-68d8-4745-afae-ac609424fc69,12033,New York Philharmonic,2013-14
c387179a-2e72-4ef5-9da6-2229f339a1ba,12034,New York Philharmonic,2013-14
973b50e8-674d-4149-ba84-fb3961389e19,12559,Musicians from the New York Philharmonic,2013-14
7fe73e39-2597-4e18-b278-66ad794476a4,12035,New York Philharmonic,2013-14
b509f25c-0109-4627-9b76-c0bc15e2a2a1,12036,New York Philharmonic,2013-14
68e2b960-4f15-4c4f-99bb-1785a1360d0e,12037,New York Philharmonic,2013-14
46700da0-76cf-4d9f-ae0a-26c0d1f2d99a,12038,New York Philharmonic,2013-14
2d995b09-b3e2-40e2-bf59-be5497f93628,12604,Musicians from the New York Philharmonic,2013-14
36e4cf4c-5da1-4091-b20e-663cf786f308,12039,New York Philharmonic,2013-14
30cc5d5c-44f0-4a05-bf05-c04c90c18948,12040,New York Philharmonic,2013-14
9808b4b3-50a2-4fbf-a117-bcb0221c38cc,12041,New York Philharmonic,2013-14
aaf6b87d-092d-4315-a00c-91f9f14825a1,12042,New York Philharmonic,2013-14
218dec6d-1a85-468c-bb65-dbb4b542da64,12557,New York Philharmonic,2013-14
0be109ea-671f-405c-a7ff-10a56412217c,12558,Musicians from the New York Philharmonic,2013-14
eef2b7a6-d802-42a4-bb06-015916f9e2c2,12044,New York Philharmonic,2013-14
36b4fe65-70cf-43a3-8526-4be6edda9c63,12494,Musicians from the New York Philharmonic,2013-14
8e9453f9-064f-4092-a624-7c04b704d2aa,13448,Musicians from the New York Philharmonic,2013-14
1d4f78dd-5a33-46c6-8a93-1e7abe2a8078,12045,New York Philharmonic,2013-14
bd724f9f-5e12-4d5e-93a2-90c6de50b19d,12568,NYP Presentation,2013-14
03138ab8-98f5-4da5-b8eb-aefa7dfa8d91,12046,New York Philharmonic,2013-14
9a700a7c-cefa-4762-9ccc-2436c9268ec4,12047,New York Philharmonic,2013-14
0d7e28ac-b335-409a-b9bf-44d58bec740f,12455,NY Philharmonic Ensembles,2013-14
89bffbaa-883e-482a-b55d-691b1b7cf6d4,12048,New York Philharmonic,2013-14
3ddac8b0-55a1-426c-81d7-1f8d6427473b,12554,New York Philharmonic,2013-14
e7588ea2-6406-410d-8a2e-b3dcf06d531f,12555,New York Philharmonic,2013-14
bfc3d0b3-38b9-4066-b208-0219c58f4481,13449,NYP Presentation,2013-14
ffd57a1b-be3e-4754-ae2e-7935577b17e8,12556,New York Philharmonic,2013-14
9967a57f-9d5f-4913-af68-fd2372cd434b,12049,New York Philharmonic,2013-14
9ace8e7e-934d-4c47-b8e2-0b2316630bcc,12050,New York Philharmonic,2013-14
26a08249-f3ef-4e68-8dbb-05c7f39d4b69,12051,New York Philharmonic,2013-14
1843381f-e160-4e08-be01-cced0fd02d8f,12052,New York Philharmonic,2013-14
b0d606b0-b976-4a6e-891e-e8ace200c70a,12053,New York Philharmonic,2013-14
68de9737-fb96-4776-9352-8163d0289998,12054,New York Philharmonic,2013-14
051b8c0f-2688-4f8e-9592-712ebb590ad5,12055,New York Philharmonic,2013-14
d224e05b-9a83-4101-9ad8-1e03d678f841,12056,New York Philharmonic,2013-14
c7cd4d84-a178-4a02-8a37-1396a740be19,12057,New York Philharmonic,2013-14
2695c313-aa92-4521-99dc-f26848d9e7d6,12058,New York Philharmonic,2013-14
39f67145-3bfa-4ec0-98f5-afc6f6044e67,12298,New York Philharmonic,2013-14
92ad01f5-9233-4938-b0c8-27193c1799de,12562,New York Philharmonic,2013-14
da2b0606-1dd0-41b0-8005-ef0e3b1a5e46,12060,New York Philharmonic,2013-14
b8d4bc78-bc17-4f0d-bc70-328d24ee2a8a,12061,New York Philharmonic,2013-14
5a119e34-e53f-40e5-978a-abf14f7b0e16,12563,New York Philharmonic,2013-14
967b5a97-7208-41da-9737-ac9fba2999ab,12062,New York Philharmonic,2013-14
2280ffa3-3a4f-475e-9a40-924b036d2d23,12565,Members of NY Philharmonic,2013-14
a3b8c75f-44ec-48a5-a87c-c32d0adfb336,12063,New York Philharmonic,2013-14
298a5bff-ce04-4c8f-9cdd-708936866bdb,12064,New York Philharmonic,2013-14
6c97fe41-cf18-4f0e-97fd-6ddca83d12b4,12456,NY Philharmonic Ensembles,2013-14
3fb01019-f8a5-45c9-be4a-8609e9f72def,12567,New York Philharmonic,2013-14
ce954c1a-e542-4b57-b422-89ee220550ce,12065,New York Philharmonic,2013-14
91cdccdb-da37-4721-8741-a7b0c8e7bcfd,12067,New York Philharmonic,2013-14
a0677abb-9175-49b7-a51d-841883b28fbe,12068,New York Philharmonic,2013-14
ad098d44-02e6-4e64-9a88-a8229892742f,12069,New York Philharmonic,2013-14
c27e1507-0b7e-42a1-a1bf-62af203cd34f,12457,NY Philharmonic Ensembles,2013-14
f28babe4-431b-4a19-ab32-5645850b5918,12070,New York Philharmonic,2013-14
fbc13560-45ea-4229-8fde-80685887488d,12071,New York Philharmonic,2013-14
fbf64ba1-f72d-4bac-988a-6981e62b2bb1,12072,New York Philharmonic,2013-14
4420e7d1-abd4-4832-a588-01ee9ee67a64,12571,New York Philharmonic,2013-14
99671de7-8726-46b1-a68c-259d814d05a9,13437,Musicians from the New York Philharmonic,2013-14
3d57fb04-bfcc-4c74-856f-be71d3c6a425,12073,New York Philharmonic,2013-14
9d0e04fc-abfd-42ba-9254-d9a3fc4ac758,12074,New York Philharmonic,2013-14
2aa368a5-33a2-453c-a123-b6177d511812,12075,New York Philharmonic,2013-14
9797a5b0-6947-455a-8269-7a9ef1d494e8,12573,Musicians from the New York Philharmonic,2013-14
7ee31169-c9c7-4495-85ac-3b04a35ed336,12076,New York Philharmonic,2013-14
1e42fe31-07eb-4441-9350-37dd91fdd9ac,12077,New York Philharmonic,2013-14
c53556d0-81ba-4869-8700-2550da2356b9,12566,Musicians from the New York Philharmonic,2013-14
393321df-5b46-456e-84b3-a1f7e74758fc,12458,NY Philharmonic Ensembles,2013-14
66651e16-74ca-4b7d-9ea3-2ac64c105dd0,12078,New York Philharmonic,2013-14
77ba8718-2a19-4c39-a097-8c2f4db735c1,13095,NYP Presentation,2013-14
60da2715-4183-4258-b3fd-bfb2e0ba37f7,12080,New York Philharmonic,2013-14
8808d22a-f77a-4c39-a096-ddf31d5738df,13436,NYP Presentation,2013-14
f524e397-25c1-430f-b6ee-ea10fc43010a,12079,New York Philharmonic,2013-14
78a8fbc4-76bd-4d52-b846-444ec5ca31ab,13103,NYP Presentation,2013-14
db7345f2-713c-45d3-b012-6bbe569dc69a,13093,Members of NY Philharmonic,2013-14
42a1369d-dd51-42ec-9c8c-75d09b77e56f,13104,NYP Presentation,2013-14
b379ee8f-82f6-4b48-9df9-7ed910530d27,13097,NYP Presentation,2013-14
9b02af2f-568e-4cd0-9ee0-ff31423b4ac7,13747,NYP Presentation,2013-14
b07c053b-ba76-4da2-9157-cc7a5acd991c,12596,Musicians from the New York Philharmonic,2013-14
c603440c-3cac-4a12-a7c0-b836e333a53f,12570,New York Philharmonic,2013-14
257378fa-dec8-470c-9137-bd5bdb4b3397,13748,NYP Presentation,2013-14
3de476af-1373-4153-b266-d4e716ce0731,13096,NYP Presentation,2013-14
da8647f1-cc0f-4669-bfbf-2d085ae46bc8,12081,New York Philharmonic,2013-14
bc0b4a6b-064d-4152-83a2-dca60b2d8039,12029,New York Philharmonic,2013-14
1c5d549d-12aa-45f0-918e-15354151bb83,13105,NYP Presentation,2013-14
2f476a53-d24c-4597-b8cc-1b99fd950d6a,12595,New York Philharmonic,2013-14
46590280-8c90-4569-9b59-b39a377e468a,13450,Musicians from the New York Philharmonic,2013-14
909ae52b-59ad-49c3-8cf2-638bd52cfdb9,12082,New York Philharmonic,2013-14
ccb8bc4d-9202-4a92-b394-3735860b0526,12083,New York Philharmonic,2013-14
a2a06500-f7c2-4c64-b1ef-3a9f3ec861af,12084,New York Philharmonic,2013-14
cacaf060-2a08-4ddb-bae0-77a3d92b29ba,14014,Members of NY Philharmonic,2013-14
88cc543f-d58d-4ad2-bb6a-518aa956853c,12127,New York Philharmonic,2013-14
54bf7bb7-0d59-41a3-b9ec-4fd0f4f75287,12564,New York Philharmonic,2013-14
e544e0bc-cb39-497a-99a5-ff30c75cedc5,12588,Musicians from the New York Philharmonic,2013-14
7438c3fa-3663-46ee-8807-6e1df87af6f3,12089,New York Philharmonic,2013-14
24523a4b-45d5-4bf0-a6e3-35ca66f799d8,12597,Musicians from the New York Philharmonic,2013-14
fabbe332-7850-4253-a917-67b01229d0a6,12090,New York Philharmonic,2013-14
ab24be4a-e57b-4137-b66e-e33380eb1635,12091,New York Philharmonic,2013-14
c14b0237-ece9-4a79-9b72-4bb8ee3e936c,12092,New York Philharmonic,2013-14
54359c3f-add8-4a25-88dd-80f113c6bb47,12093,New York Philharmonic,2013-14
98d3a262-86f6-4f41-94cc-a6be48c8345b,12094,New York Philharmonic,2013-14
ef7d1004-e956-4db8-a72e-9f97dcf3a298,12095,New York Philharmonic,2013-14
