GUID,ProgramID,Orchestra,Season
19f7fb84-dbea-44ea-accf-d25898745158,9746,New York Philharmonic,2007-08
a0450f44-a3e5-42ce-887a-9188074f4026,9654,New York Philharmonic,2007-08
886f732d-1886-4469-926a-6cfceb3f1787,9655,New York Philharmonic,2007-08
7123ee5f-f485-4623-8420-4b52283dec55,9656,New York Philharmonic,2007-08
862827f2-d3a4-4eb2-b1ea-9d83245dd061,9789,New York Philharmonic,2007-08
902ca917-a751-4a58-8949-faa79f5fc822,9657,New York Philharmonic,2007-08
48df329e-56b0-409b-9972-19342d9ff598,9779,Musicians from the New York Philharmonic,2007-08
e7f8f846-e544-49b2-a11b-acb5db4c6287,9788,Musicians from the New York Philharmonic,2007-08
4608ade4-749d-4305-84b6-01f002e231ab,9658,New York Philharmonic,2007-08
45b2d52c-d9b7-42e3-b0cc-7e904afe86e8,9659,New York Philharmonic,2007-08
982bc4e9-d2c3-4b7b-94e8-0e312281ea42,9790,New York Philharmonic,2007-08
b92f4abb-f26e-401a-a2bd-b6726ea04e4b,9660,New York Philharmonic,2007-08
bd3da6d8-61fe-4b59-8629-6b0dd0f4c9d5,9661,New York Philharmonic,2007-08
d20c1ceb-8fc9-43f7-8cb6-ef9aa01e7090,10105,NYP Presentation,2007-08
f64f45c7-8c51-4c74-ae41-fe381031b77c,9662,New York Philharmonic,2007-08
a1f2fefa-0038-434c-a3e4-7b52cfc49db3,13724,NYP Presentation,2007-08
a78d82fa-99ac-4dd1-af5b-5ed0718b9d3d,9782,Musicians from the New York Philharmonic,2007-08
1ab257eb-217e-4625-91bf-bb6ffb79c5de,9663,New York Philharmonic,2007-08
82903181-29d0-4be7-baa5-3ae202bb4920,9664,New York Philharmonic,2007-08
b2d6c948-f33a-43a1-ae05-e3623df4d1f2,9665,New York Philharmonic,2007-08
9fe543ab-47a2-447f-8c0a-d77ccdae50f1,9770,New York Philharmonic,2007-08
acff9c44-1851-4dad-9f29-72c3f6a38496,9666,New York Philharmonic,2007-08
