GUID,ProgramID,Orchestra,Season
88e3ddc9-719f-4164-978d-b06f5d41abe3,1695,New York Philharmonic,1935-36
58da455d-27b4-4813-a5fd-1b35629092c3,1702,New York Philharmonic,1935-36
52d6ad2d-6128-45d1-8576-76d82393bb56,3473,New York Philharmonic,1935-36
af299e15-074d-48cc-bd9e-3a9a7ad0b2ac,1711,New York Philharmonic,1935-36
798828ba-ebab-442e-9b11-ba7a383cf5d5,1714,New York Philharmonic,1935-36
bfbd9f57-a925-475c-961c-9c0dea5ee529,3478,New York Philharmonic,1935-36
6f8515a0-9fb0-4ee0-a09c-710bc0891c44,1727,New York Philharmonic,1935-36
f5b0ec78-031e-4c13-9506-9ae1527fc563,2167,New York Philharmonic,1935-36
d75491ce-5377-4774-8e50-64f24cbe3efd,2174,New York Philharmonic,1935-36
e218c579-626d-4811-8327-95e95ce93916,2177,New York Philharmonic,1935-36
8a30e240-76f1-42be-bb33-b2ebda515294,10062,Members of NY Philharmonic,1935-36
e204fe73-cb2d-4fb8-8a31-daf465cfe5e4,2180,New York Philharmonic,1935-36
4eb9e5f1-c659-490c-b49b-bb4bc4afe9ca,3888,New York Philharmonic,1935-36
0b60ce91-3cad-46aa-9fe7-d33406197c47,2187,New York Philharmonic,1935-36
28b609df-1b91-4d00-b2b1-3cc8d314163b,3894,New York Philharmonic,1935-36
4c14ce07-376b-44cd-bdae-0e69fbe9053c,2192,New York Philharmonic,1935-36
ab6a72de-1fb4-4dcf-a6e4-08a583f2e530,2194,New York Philharmonic,1935-36
cff61b4e-00d0-4ab5-b1ba-ba5a10ea32cd,2579,New York Philharmonic,1935-36
e6791c82-6311-4875-b0f5-fe80c0aa48ae,2585,New York Philharmonic,1935-36
eeefb09d-d4c8-4946-8823-9b56045e510a,4336,New York Philharmonic,1935-36
a339fcda-0aeb-4473-bb3b-66958392a4c3,10063,Members of NY Philharmonic,1935-36
d91d5a78-1e68-4d08-a1bc-b57fedb6afe2,2588,New York Philharmonic,1935-36
9a00e70c-c6e9-4a18-a190-7de5251d708d,4340,New York Philharmonic,1935-36
fc1edc5f-69ef-4aa4-93a5-8db9f6b319c3,2592,New York Philharmonic,1935-36
acc92e6a-039b-4b85-983f-a1df1824d93a,4343,New York Philharmonic,1935-36
68ff0e25-5b19-4dd0-a8f8-5e0455fbe57e,2598,New York Philharmonic,1935-36
a9ffd1f8-dc12-46ff-bae6-8b5e76f71a7b,4346,New York Philharmonic,1935-36
b9249849-ec2f-4876-add5-8d8d662c0c44,5182,New York Philharmonic,1935-36
fe8e93c2-27ec-46d9-abaf-e5c8dc33d655,6895,New York Philharmonic,1935-36
a089f788-8544-4bf4-831d-e32a3a918986,10064,Members of NY Philharmonic,1935-36
b834a921-f49b-46c3-b993-66e770e191d8,5194,New York Philharmonic,1935-36
671f4d9e-760e-48fb-808e-07a6b3c5addc,4629,New York Philharmonic,1935-36
fdd8bf5b-0e44-4278-9824-797c556f74aa,5199,New York Philharmonic,1935-36
c093687a-576e-4199-80db-284109954dc2,5202,New York Philharmonic,1935-36
7da44154-b730-4890-9e0c-eb3c76118b8a,6898,New York Philharmonic,1935-36
a8097ac3-5714-42a2-870f-699fdbcb4653,5210,New York Philharmonic,1935-36
13caafb9-612f-4cdc-9c50-b05355394eaa,5214,New York Philharmonic,1935-36
6ad50242-06bc-4f3b-bdbf-556be7551e30,1607,New York Philharmonic,1935-36
b570204e-eb1d-4e6d-aec9-1d5a8810d009,10065,Members of NY Philharmonic,1935-36
d32de97a-820c-450d-83d9-54eb7e5307ee,13713,New York Philharmonic,1935-36
5e3fd1ce-2f9e-45c0-b340-49dcd20d3342,5598,New York Philharmonic,1935-36
4f28eb5f-27c2-4d74-8f4c-ee0b1778c677,7340,New York Philharmonic,1935-36
cb28c35b-e2df-4af0-b989-70596c42f611,5610,New York Philharmonic,1935-36
8fcf20a7-7485-48ec-9f54-12fbc6b5285f,7342,New York Philharmonic,1935-36
3b2ab20f-99e2-485e-bbb1-75e3719c69da,5623,New York Philharmonic,1935-36
02ba287e-11ba-4a27-890d-ffda9d27c316,7347,New York Philharmonic,1935-36
bd441746-1274-45e4-b6c5-c452c8bae2da,5627,New York Philharmonic,1935-36
1eee8a13-841c-474e-aee9-ad8a495ed4c1,5630,New York Philharmonic,1935-36
02e5abfb-0fb4-4312-bede-be442a8bab33,1614,New York Philharmonic,1935-36
1e0212a3-78f6-4466-9700-46f57aca99f0,6055,New York Philharmonic,1935-36
95d8febb-8908-43c7-8d40-35ab73b35bbc,10066,Members of NY Philharmonic,1935-36
