GUID,ProgramID,Orchestra,Season
c22b9352-f957-4c62-b3ea-198c5bd6b9a9,378,New York Philharmonic,1884-85
2870a547-9076-4539-827b-b6aa459095e0,8034,New York Symphony,1884-85
24b14953-fd30-444d-9a26-9dcef45267fc,4775,New York Philharmonic,1884-85
60f7e8c6-f8d3-48bc-8dd0-1157ac896036,8037,New York Symphony,1884-85
059fa6af-b63e-49e5-be20-176d99c6a60d,11606,New York Symphony,1884-85
a1431777-c4d5-4d48-b6cc-3921267686da,1078,New York Philharmonic,1884-85
854ac431-6594-4689-9e9a-6ad14d773bfb,8038,New York Symphony,1884-85
7181f5bd-4e44-4ac9-91c5-c05a8ea2224a,5462,New York Philharmonic,1884-85
d4552902-ae79-4ded-84c5-1abb28b6fa6b,2436,New York Philharmonic,1884-85
f7690009-a83a-4ec5-9b5a-b1b10c652704,8039,New York Symphony,1884-85
30cf0c32-e3e3-4b78-8629-6433b03dca15,6771,New York Philharmonic,1884-85
19c56e0d-3815-4107-9a46-0dd82d541717,8044,New York Symphony,1884-85
55261952-26e9-406d-b6e7-5594c21f3332,8045,New York Symphony,1884-85
