GUID,ProgramID,Orchestra,Season
79f59d8a-41d6-4de9-99c7-0fbab02e4e29,4987,New York Philharmonic,1981-82
c9724074-14f8-404c-afe2-bbf665657bb1,2522,New York Philharmonic,1981-82
36dcbc1f-611a-4ae8-88dd-973eecfd9cef,2529,New York Philharmonic,1981-82
d269404c-2ea9-4f53-ac03-335c24f97cf1,2536,New York Philharmonic,1981-82
3d079930-9749-4bd8-8663-7f5d59f149b3,2541,New York Philharmonic,1981-82
4ab9917d-9101-4e19-aca8-fa7f6ca27292,1141,New York Philharmonic,1981-82
d245a584-5f8b-4131-902e-ded4e47f2e3b,1143,New York Philharmonic,1981-82
5b4864df-6712-4190-92cf-4e93ea81118d,1147,New York Philharmonic,1981-82
c4804108-04ee-4f23-a528-29dd776b6bd2,1151,New York Philharmonic,1981-82
3486c659-1f51-42f2-a216-b3eeb4d4826e,1155,New York Philharmonic,1981-82
1a7237b5-beb2-4d23-8ced-5e746a52d3ac,5532,New York Philharmonic,1981-82
b7282bf4-c05a-4c7a-90ec-0d88a19557a1,5537,New York Philharmonic,1981-82
5f68fc5e-a943-424d-91c3-9931e939066d,5542,New York Philharmonic,1981-82
99eb5919-1943-44ff-8795-126261a64215,5547,New York Philharmonic,1981-82
3eb8423c-e2f9-4035-8414-77d1971aab32,5551,New York Philharmonic,1981-82
c734be35-684b-4457-b856-e4bee6a0149a,5555,New York Philharmonic,1981-82
f28d6aed-7d07-432d-ba77-fe3e89ba32bc,5559,New York Philharmonic,1981-82
bd42aa82-9606-4f73-b217-b03d9d6369db,2518,New York Philharmonic,1981-82
ceffef83-df5a-4d9e-bbe2-a7001ca6f8e8,2523,New York Philharmonic,1981-82
96b932b9-d183-4271-8a85-bc3df3997c86,2530,New York Philharmonic,1981-82
63c65852-4669-43f0-8bc7-ebcc6a7c6825,6906,New York Philharmonic,1981-82
80d7a7a1-8e2b-4f94-9fe3-ca3434305d40,2537,New York Philharmonic,1981-82
7e0c312f-de33-4cb9-afdd-8be56fb09a93,2542,New York Philharmonic,1981-82
dead7177-1286-4500-81aa-b7a487d25293,6865,New York Philharmonic,1981-82
c81923cf-f556-4ced-8efc-9cdf157b17eb,6868,New York Philharmonic,1981-82
7bd62608-ea13-4b77-9ce8-1ae2f0521995,6872,New York Philharmonic,1981-82
bed3f836-5a5e-48a6-9fe5-a4f426fce7d6,6877,New York Philharmonic,1981-82
edcc5e79-b2a5-48de-83b8-c7106532c665,6880,New York Philharmonic,1981-82
409a86ed-9c44-4966-b7e2-74ab53b540a1,3195,New York Philharmonic,1981-82
8c455316-69d5-4d77-90fa-d7e4f4698210,3199,New York Philharmonic,1981-82
3ddef3ff-a9b7-44e6-87fb-0a4334641c88,3205,New York Philharmonic,1981-82
b7211ce5-18ac-4d26-9909-60b17514e474,226,New York Philharmonic,1981-82
35b221d0-c93c-4920-b82b-834f765e2603,3211,New York Philharmonic,1981-82
2a0df740-ce25-469e-9088-affdfa99e46a,5001,New York Philharmonic,1981-82
6b4d329a-694c-44b8-bb71-ffcf411dce50,3215,New York Philharmonic,1981-82
442b9fe4-d8f7-4eb6-b957-6139c6273f9b,3218,New York Philharmonic,1981-82
