GUID,ProgramID,Orchestra,Season
02672e91-cd6c-4cce-965b-37b5ae3757f0,10518,New York Symphony,1905-06
059f0818-c87b-488f-a7af-618377f8020c,10511,New York Symphony,1905-06
0a281a5b-b745-409b-86bf-7914fac6dfdd,10512,New York Symphony,1905-06
b287fe6f-8eaf-4c56-be6c-4c982d309eb9,10513,New York Symphony,1905-06
c1b05e06-8cdb-4a54-950c-27647b9448ec,6438,New York Philharmonic,1905-06
fd1ab73d-4db4-47e2-9a01-7988cf25d736,8157,New York Symphony,1905-06
75ae8255-963a-4692-9534-62ba40fa1165,10514,New York Symphony,1905-06
8abefd03-7f2f-4a45-b31c-1eefd7a49494,8158,New York Symphony,1905-06
dbeb4010-d123-49fb-a20e-ee6901be7928,10515,New York Symphony,1905-06
438df996-1b57-4140-a43f-3b9e63758b42,10516,New York Symphony,1905-06
9dfd00f8-cd54-40c7-baf5-2808731cc51d,3421,New York Philharmonic,1905-06
4b44dca1-1718-43d3-8ca6-2b4f11a0395a,8159,New York Symphony,1905-06
d635e4e7-dc5a-4c0f-8273-e76871ade7f0,3424,New York Philharmonic,1905-06
74eebec0-4be8-48da-9d5a-1b458260dd66,8160,New York Symphony,1905-06
25ce19c7-bc1b-40ef-a4fc-5732dccc6014,9940,New York Symphony,1905-06
3ed0066c-5737-4c4f-962e-61d72385664c,7122,New York Philharmonic,1905-06
60bbd5b6-76bf-46a5-8a15-a51579a73cdb,8161,New York Symphony,1905-06
e4d8faab-9350-4ec0-b7ee-f3f2a5ecd8a2,7125,New York Philharmonic,1905-06
a7254e69-1484-457d-9613-e87d0cadd0f6,8162,New York Symphony,1905-06
82da804a-63e8-4b6c-8ee2-15c7c68a627a,7131,New York Philharmonic,1905-06
3b016fff-1a78-49aa-ac1f-22c17573573e,8163,New York Symphony,1905-06
0c55e202-4dcb-444c-bc86-2db7388da568,13843,New York Symphony,1905-06
b2c38b5c-7a0f-4a91-bccb-3f4de765cf17,4112,New York Philharmonic,1905-06
b514eb04-d96c-4e2e-ad59-6aeea76c9012,13827,New York Symphony,1905-06
47fdd1f6-5c7e-4bcc-a0c2-069cae55de43,8164,New York Symphony,1905-06
e01d0450-eb31-486b-afe1-7315ae90e049,10517,New York Symphony,1905-06
dde94351-899b-4444-aacb-ce1609959adb,1058,New York Philharmonic,1905-06
dc8a1e32-4853-430c-a5c2-8a0d6fc894c8,8165,New York Symphony,1905-06
4101bd4c-1f77-4a90-bdbc-0f9e1f4585fe,10502,New York Symphony,1905-06
ea5cf2a6-747e-4fda-b59c-cfd5d08b850e,1068,New York Philharmonic,1905-06
db460de1-1303-4e25-a5f4-cdbe533160eb,9018,New York Symphony,1905-06
bb8c4b17-5559-4d5f-a64d-ba212aaa0b6d,10519,New York Symphony,1905-06
