GUID,ProgramID,Orchestra,Season
c80ef52b-751f-4b23-bec4-04c28554e475,8058,New York Symphony,1887-88
191e0776-7d39-4f54-bddd-b478d550fe15,3092,New York Philharmonic,1887-88
8a8dc07b-d16f-4756-8764-1f08a2f31ec1,8059,New York Symphony,1887-88
805a3709-8f38-4b1d-af17-214779573345,70,New York Philharmonic,1887-88
b0595af7-1857-4267-8fce-28baae56ca65,8060,New York Symphony,1887-88
698f2ccd-2852-47a3-b1dc-2dfca58674e6,11609,New York Symphony,1887-88
f7b7e600-3943-41b8-8cc0-e6df9ba2f388,8062,New York Symphony,1887-88
4ff2dfaf-448d-4212-9c3a-9cbad6f13c42,3780,New York Philharmonic,1887-88
cc234e30-b6d7-4ec6-9701-f173f1396629,8063,New York Symphony,1887-88
5264706c-ff82-4875-bab4-5b31bfc3953b,757,New York Philharmonic,1887-88
35c01369-35ec-4bea-bd03-6d381caced92,8064,New York Symphony,1887-88
b75ec334-1509-4421-83df-66532e5b11ab,5122,New York Philharmonic,1887-88
e15bd1b3-9908-4d3a-a3d7-6a705b568d92,2129,New York Philharmonic,1887-88
