GUID,ProgramID,Orchestra,Season
9ed2daec-f4ef-488c-a6b0-67d12522cee7,765,New York Philharmonic,1936-37
cff52051-0a48-4f94-994f-018bb97a92d0,2515,New York Philharmonic,1936-37
2732425d-e5a0-498b-877b-ed36925460b0,12108,Musicians from the New York Philharmonic,1936-37
08a024e1-6bd5-4a8a-ab0f-b3d1d7ede20c,776,New York Philharmonic,1936-37
beda886b-f5bc-497f-a71d-f27b7ad7bb3b,2519,New York Philharmonic,1936-37
72566e3f-081d-45fc-b5a4-3b064e78a716,782,New York Philharmonic,1936-37
6f213e2c-1e5a-486b-88b3-60fb268587e0,787,New York Philharmonic,1936-37
073e18b2-1852-4da3-8639-ae6a05441ab8,12113,Musicians from the New York Philharmonic,1936-37
3c088748-3ec2-4d7a-bfab-8b8065225c42,791,New York Philharmonic,1936-37
58f76bc6-c023-443a-bf7e-e2efbfbc5420,10124,NYP Presentation,1936-37
eada5ef2-0895-4b79-81ff-bc2881b40110,796,New York Philharmonic,1936-37
8c386cbd-0c55-4df8-a056-1fd2d44f46ea,801,New York Philharmonic,1936-37
1d200090-330f-4a36-8700-0b50d6425367,805,New York Philharmonic,1936-37
1eb55cb3-ad5a-4659-938c-6eb31cf40230,1165,New York Philharmonic,1936-37
ca54458b-d440-42b4-8d7e-59ad24549f0c,2973,New York Philharmonic,1936-37
9f367b0c-e841-49d0-89d9-72165a8d773e,12109,Musicians from the New York Philharmonic,1936-37
c444f2ea-d7fc-40ac-89c0-28ed0ebcc34c,1172,New York Philharmonic,1936-37
56f7c108-5d66-43e7-af58-9a5d2a518f6d,2977,New York Philharmonic,1936-37
4534c82e-f131-44a8-b021-c7d2bba919d4,1181,New York Philharmonic,1936-37
4cc07a10-d5a7-4745-9376-ca7b6d2a7613,1186,New York Philharmonic,1936-37
26669687-933b-4884-90c0-acf9c39cc714,1799,New York Philharmonic,1936-37
f141cde3-8d17-42bb-a423-5f192b8bb2db,1193,New York Philharmonic,1936-37
773ab304-426e-4b5b-84d4-244da17dbb87,1197,New York Philharmonic,1936-37
43b6e5e4-c711-451b-a2ea-7abe289e406c,1202,New York Philharmonic,1936-37
e7d95537-1afa-496c-bcf9-4e17fdb10853,3311,New York Philharmonic,1936-37
