GUID,ProgramID,Orchestra,Season
1d5dc519-e725-4454-828c-f211e66ccf7d,7023,New York Philharmonic,1967-68
af705664-c0bf-4cab-be41-122e72cfa061,7028,New York Philharmonic,1967-68
357d5366-dabd-496d-a3fc-9fdd56ece667,13417,New York Philharmonic,1967-68
6f5ee3ff-31b9-48d8-8e77-205894645880,7035,New York Philharmonic,1967-68
41b433f7-2516-4060-bd2e-ddc455b0a424,7043,New York Philharmonic,1967-68
6ce4e040-ab14-4900-9a73-b5e3da11d7b2,7050,New York Philharmonic,1967-68
a2edd497-cf56-440c-a4bd-ad87c6f79303,7058,New York Philharmonic,1967-68
31e4f515-f080-4e98-a112-2066645223fe,7065,New York Philharmonic,1967-68
fc1a5f00-6daf-491d-a44f-c2b84e2c11f2,7072,New York Philharmonic,1967-68
5ad192ee-d8d6-4099-86b7-b719cfcd0ba7,7079,New York Philharmonic,1967-68
b97330ab-25a1-4712-8558-c4bacee65018,7090,New York Philharmonic,1967-68
face34fa-494b-4a79-8314-e377a1aab33b,7097,New York Philharmonic,1967-68
8cd1e59d-650f-45a2-9b9b-4e2ad586eae4,13418,New York Philharmonic,1967-68
2072ad17-055f-4f62-8d90-7d557275d2fc,7103,New York Philharmonic,1967-68
87f036c9-8ebd-4d3d-94eb-4c1be5f63970,7107,New York Philharmonic,1967-68
d5998e62-01c8-4059-baad-2bc9e1df3ada,4011,New York Philharmonic,1967-68
875178f6-f634-4f33-8c7d-4d61737c57a0,1762,NYP Presentation,1967-68
08a1c41f-fe5f-4e2d-bd28-db9b19f85439,1766,New York Philharmonic,1967-68
9732a9d2-8d12-4a93-8bc7-0211bddf0dd1,1773,New York Philharmonic,1967-68
bbcd7e59-07ea-4614-b342-266ac03cf07c,1779,New York Philharmonic,1967-68
bc6ad815-942c-415c-8dde-fbd5b8c2fb20,1782,New York Philharmonic,1967-68
d2feeb81-2460-4a45-b2b1-f9ceaa31e2af,1786,New York Philharmonic,1967-68
