GUID,ProgramID,Orchestra,Season
21ee4217-56c3-4374-8e2c-596a010dd7e5,6785,New York Philharmonic,1970-71
0378358b-228e-4f82-ae8c-98818604c98e,6791,New York Philharmonic,1970-71
41a5cf64-02c9-42eb-9c9e-410e6897c1b4,13350,New York Philharmonic,1970-71
4ed717de-d6c3-408d-99ee-10e506f876db,13346,New York Philharmonic,1970-71
502d1a21-9246-4ead-847b-248cca3e6a40,6797,New York Philharmonic,1970-71
bc4c7557-49d0-4d4f-8162-ceb6b184c795,13347,New York Philharmonic,1970-71
0897736f-8c8c-44cf-86f0-bb0a2d85b1b6,13348,New York Philharmonic,1970-71
c4cad492-2052-437a-9627-860697bf76c8,13349,New York Philharmonic,1970-71
42aa03b7-afd2-4cce-a523-76257e18b1fa,4563,New York Philharmonic,1970-71
bd0ecc26-e25a-458f-ac9b-503eba7761af,4566,New York Philharmonic,1970-71
90966b4f-f1bd-4148-818b-bae4390a513a,1594,New York Philharmonic,1970-71
54c46639-940b-49d0-9ec7-4b07afa5b9bd,1521,New York Philharmonic,1970-71
4d597aec-d2fb-48c0-8210-259548c2ae75,1527,New York Philharmonic,1970-71
8f0538ce-3496-44ba-9823-f0a46d661a7b,1535,New York Philharmonic,1970-71
34c609b0-1216-471e-91b8-23d85faf5e59,1542,New York Philharmonic,1970-71
bfb8bd0a-5da9-4785-abf3-7e215648a1b7,6003,New York Philharmonic,1970-71
ed8bfc71-747b-4add-b765-953c20cbb251,13837,Musicians from the New York Philharmonic,1970-71
57f992d4-3e65-45d9-a90b-48338b88b937,1545,New York Philharmonic,1970-71
43c982c3-85ba-4b6d-8bc0-8270c1ac9639,5920,New York Philharmonic,1970-71
8a1803a6-233d-442e-a831-e9dfbf6221b3,2966,New York Philharmonic,1970-71
6033e2fe-15ed-4a14-9fa2-a113b86389be,5927,New York Philharmonic,1970-71
28ff2a21-a682-4e78-8094-f58fb9d99209,5933,New York Philharmonic,1970-71
bcfdeaa6-aab2-4082-86f7-7c69cd9f5f76,5938,New York Philharmonic,1970-71
72888630-46ee-4f4b-a07f-18959e39de36,2875,New York Philharmonic,1970-71
1896943d-cb17-4f20-bc5d-909041a9021f,2880,New York Philharmonic,1970-71
8bf81044-eb5d-4f43-8af8-8df24b912baa,2885,New York Philharmonic,1970-71
8e341ce7-d939-4459-9ff4-f4b965ae6ab6,2890,New York Philharmonic,1970-71
b42057a1-f03f-4969-8c32-20febbdb35a8,2896,New York Philharmonic,1970-71
a7137a66-3eb7-4ef9-a243-d9d7f96be8a2,6591,New York Philharmonic,1970-71
fe482cde-0429-441f-9d1a-aac0c3eb58de,6596,New York Philharmonic,1970-71
057977fb-e60b-41ec-9714-c6835ae8e99b,3639,New York Philharmonic,1970-71
698a3117-45fc-4aaf-bedb-ac5e0caa7f06,6601,New York Philharmonic,1970-71
4ff4bbf6-fcbf-4476-b330-bae55b27884a,6606,New York Philharmonic,1970-71
11771588-f151-4a15-a3e9-8f55a9b45077,6610,New York Philharmonic,1970-71
0858add7-23c8-45cb-801a-2f7ee4bf18f8,3646,New York Philharmonic,1970-71
0ffc92be-1bd8-4bf4-b1ad-0640e1bdd9a2,6617,New York Philharmonic,1970-71
c42bc5df-4d1a-4a05-aaec-7a72a97bfe50,6620,New York Philharmonic,1970-71
dbc2ef9e-6b9c-4722-a9a7-1639859ce4a5,3564,New York Philharmonic,1970-71
9f7446fd-0b99-4638-a066-9d9e0865b270,3570,New York Philharmonic,1970-71
b6ad51fc-aefd-40d1-a12b-477818a2f3d9,3577,New York Philharmonic,1970-71
9b2845b5-69f1-4d86-8ded-735f276400a6,3583,New York Philharmonic,1970-71
cbffe3a7-d5ce-4230-9c31-467d3fe0764b,609,New York Philharmonic,1970-71
bedd9fe4-e372-48c0-9eba-3fa379a16feb,3587,New York Philharmonic,1970-71
6d681646-2e93-4dd8-80cf-20c875432ecd,519,New York Philharmonic,1970-71
42b1c9c8-b9b9-414f-8c9d-d317cb1a3569,525,New York Philharmonic,1970-71
a807c8d0-7673-4b99-b2d0-0f8be1629431,532,New York Philharmonic,1970-71
06a115fd-1fee-4c32-88c7-ca5b6b525e5d,537,New York Philharmonic,1970-71
22690597-b3f7-4aac-b534-7a196782c1bb,542,New York Philharmonic,1970-71
fc2f47d6-9826-4376-a092-aefa52442fbe,4965,New York Philharmonic,1970-71
a3abb8cb-1f04-4d63-a705-ed0e7df1b697,4889,New York Philharmonic,1970-71
933eba2c-fd4a-40a9-b583-645ea8e8df52,1955,New York Philharmonic,1970-71
ee63cab9-390f-4fb7-a760-b5fbbd104e24,4893,New York Philharmonic,1970-71
4be47075-d07c-4dfc-a4f8-f17ae91a0dca,4897,New York Philharmonic,1970-71
969718f2-a284-4610-a750-6d94e1207991,4901,New York Philharmonic,1970-71
4496ac1e-10f4-4a59-8cf6-8e3c7485ecd2,4905,New York Philharmonic,1970-71
5883aeb6-a23c-46a6-9103-fa5eda4b1641,1855,New York Philharmonic,1970-71
4960fb83-402a-4292-8b4b-57656f0f342b,1860,New York Philharmonic,1970-71
69df0d67-20d0-425a-bffd-e1fa50f460e1,1867,New York Philharmonic,1970-71
2821ba6a-536d-476d-8edc-64b6657a2ac5,3242,New York Philharmonic,1970-71
43259174-63d6-45fc-a5b0-f9accf56dcea,3246,New York Philharmonic,1970-71
17a257b5-309c-46b2-9ab2-c22ad121cb2f,3250,New York Philharmonic,1970-71
9da2cc8d-32fa-49fa-9cfd-9befdf8bbee5,217,New York Philharmonic,1970-71
e4dfd5df-bff8-4db8-90a3-e81d9cb84161,223,New York Philharmonic,1970-71
174b561b-7099-456b-80ca-ee33d1b49039,229,New York Philharmonic,1970-71
e9c60f90-1b6d-4ae8-9437-066652df85f5,234,New York Philharmonic,1970-71
ebf5b5aa-0c50-45bc-96c0-3a954841ef93,241,New York Philharmonic,1970-71
0145db8c-fe4a-4299-bcac-cb8191713bc6,6246,New York Philharmonic,1970-71
4e127dd5-722e-4a07-85e9-2ea0e28f0006,6249,New York Philharmonic,1970-71
911a3d1f-9ed5-41e4-80ea-de567b565101,6251,New York Philharmonic,1970-71
d67b3d90-79f4-4fac-895f-97003c8a60c4,685,New York Philharmonic,1970-71
f2e58bfe-e4b3-438d-952a-f9804239b6ee,688,New York Philharmonic,1970-71
46714af7-3d93-4a08-8c4a-39a007b3f68d,196,New York Philharmonic,1970-71
c35f1544-ba52-47cf-88be-35d3f2632147,693,New York Philharmonic,1970-71
