GUID,ProgramID,Orchestra,Season
7e9cc1c4-a59f-479c-b636-0d86fe97bed0,10427,New York Symphony,1913-14
eedabfe8-4a47-4c4a-8c61-994f90b01c6e,8357,New York Symphony,1913-14
bff9bf93-d362-4030-a1a2-03ebae8fb45e,6298,New York Philharmonic,1913-14
0b474e59-943e-426c-84d4-8194317e71ce,8358,New York Symphony,1913-14
f66ef6a2-8ab4-4e48-a9be-33b991a6624d,5525,New York Philharmonic,1913-14
96314751-449b-4f99-91a6-fd57bf33a783,5530,New York Philharmonic,1913-14
1ff68cca-9aa6-481a-a974-01fde8f82628,8359,New York Symphony,1913-14
db4b600c-2f6a-4528-91e6-850c8409fc18,3281,New York Philharmonic,1913-14
7ab05be2-909c-4db1-84cd-471d43bfcc34,10428,New York Symphony,1913-14
0c83de90-e11f-4241-bf12-9252d3003c41,8363,New York Symphony,1913-14
bf42f857-564f-40c8-a707-07eeaebc90cd,3287,New York Philharmonic,1913-14
f3ed8af1-b184-4201-8168-fb79da34380c,3299,New York Philharmonic,1913-14
ae41eb8b-565a-4a49-959a-67da82396249,8364,New York Symphony,1913-14
9705741f-cd8c-4bb7-b4de-8156fecde0b8,10429,New York Symphony,1913-14
4f5ca256-6ba6-4b32-804a-26a435889792,3305,New York Philharmonic,1913-14
b5edcb19-53e7-4e62-9633-6c109a9e2db1,8365,New York Symphony,1913-14
4c3cd00c-e81b-46b2-8115-ac2d551bab6f,5533,New York Philharmonic,1913-14
c45c68cf-a948-461c-9011-6eb00f0c69c8,13386,New York Philharmonic,1913-14
e8f092bb-0e5e-487a-9a03-74d0a06b27ef,3312,New York Philharmonic,1913-14
7946070d-bb2e-4819-88a8-d25011a51403,8366,New York Symphony,1913-14
c14d8c5d-5e91-457d-b8db-627e5003877d,10430,New York Symphony,1913-14
a6f1d73a-6e4d-45b8-99f1-7ab8538b88b7,251,New York Philharmonic,1913-14
c699a867-454a-4841-a414-80a86695f3e0,255,New York Philharmonic,1913-14
afbbfe16-165f-45ba-866c-cc9180f21444,8367,New York Symphony,1913-14
d959f65b-8a72-4ae9-82fa-cfff0e01ef89,257,New York Philharmonic,1913-14
5c31a137-931b-40f6-bc7f-bbaa05f5669f,261,New York Philharmonic,1913-14
e213aa7e-6947-432f-b377-e2fb10c83414,10431,New York Symphony,1913-14
a4e767d7-6c97-4595-9ae9-eea93ae2b7e6,266,New York Philharmonic,1913-14
59162d13-da8c-4599-a974-6c4b82e2d9b3,3941,New York Philharmonic,1913-14
a9c01d99-2313-44af-8926-c8ba709bc7c7,8368,New York Symphony,1913-14
a506cd9f-371b-4fdf-abfe-4d6e9050fca8,3945,New York Philharmonic,1913-14
18fc35c2-2a09-436c-b04e-8e398e0e16f5,3948,New York Philharmonic,1913-14
5dd3a284-08d9-411d-9328-994fdfdb8e7e,3952,New York Philharmonic,1913-14
166bc247-1033-4b20-bc31-ea6dd264c154,3959,New York Philharmonic,1913-14
362d98f3-52f9-4e89-ab57-6257cc69f7d2,8369,New York Symphony,1913-14
d51ee71a-b41c-4bce-bd40-1c38f1eb1e09,10432,New York Symphony,1913-14
d4aa8d8f-e117-4a8a-8eb7-4e5216b8c6a9,3966,New York Philharmonic,1913-14
16b38139-1144-439e-8d36-c3178a0fbcf8,9040,New York Symphony,1913-14
b44e0d7d-652e-44fa-a722-4cedcdf482fe,3973,New York Philharmonic,1913-14
e1684478-7794-4ee4-8da2-33c8f3b9ba41,987,New York Philharmonic,1913-14
5f5ad1bd-25a7-4349-b6cb-defb6a262b69,3980,New York Philharmonic,1913-14
34d889b7-a79f-469d-a2c6-7fbdb1088bb8,8370,New York Symphony,1913-14
94c79528-f65c-4a08-bf8d-39d62ec509a2,3987,New York Philharmonic,1913-14
72431021-cf07-480f-9e81-3214d3ee906b,3994,New York Philharmonic,1913-14
5ef82221-fc5d-4f1e-ac8b-1d0589e72f6f,8371,New York Symphony,1913-14
b28a460f-540a-48fd-987e-726c38136d74,918,New York Philharmonic,1913-14
2c706c25-4c30-4090-8d69-92c1f0b209e4,10433,New York Symphony,1913-14
a747c626-2473-4c69-87fa-40eb623c9300,924,New York Philharmonic,1913-14
b8822ad5-8444-49d0-b7cc-67eb3a4016e9,8372,New York Symphony,1913-14
e417f00c-f2ef-402b-a00d-e5d2bf982f07,925,New York Philharmonic,1913-14
b5d62a5c-dd22-4617-9730-2f99a6cbc216,3191,New York Philharmonic,1913-14
12cacd52-83c9-4222-a532-42af3c9c58e5,13384,New York Philharmonic,1913-14
3fb4b2ae-a7be-4671-9c74-e0ec66b98612,927,New York Philharmonic,1913-14
c8e484ff-91c0-4899-8b9f-3e1517e9d7b8,8373,New York Symphony,1913-14
ce645327-d040-4335-88e9-d054c90af924,931,New York Philharmonic,1913-14
