GUID,ProgramID,Orchestra,Season
94cafb2f-8a38-43f3-8f8d-2f046f8e9461,9978,New York Symphony,1902-03
bddc1fa9-d5a9-4da5-a106-13cbc9341e34,10546,New York Symphony,1902-03
27c36bd4-4200-410a-a52d-7f7399412d44,6664,New York Philharmonic,1902-03
ca82e5a9-7597-4e15-a60c-9162c5667be4,10547,New York Symphony,1902-03
0dc7e49e-f257-44b0-bcd5-31f5e78889c8,3661,New York Philharmonic,1902-03
0f66c2df-9b28-466f-98bb-ac2db868724a,3665,New York Philharmonic,1902-03
7a5bffd5-032e-4d7a-91c3-22f0ecaaf865,10548,New York Symphony,1902-03
6461804b-85f7-4368-aeca-a0f8b7763160,7345,New York Philharmonic,1902-03
4b06a072-aa34-4981-914a-f0750380be1c,7352,New York Philharmonic,1902-03
801111f0-5c58-44e0-9674-089d0227c8bb,10549,New York Symphony,1902-03
e92784ec-ad97-4021-9cd9-7829f0d45dee,4344,New York Philharmonic,1902-03
ea783839-ad68-4474-9b7e-cb802881875a,10550,New York Symphony,1902-03
8197e4cf-d4ea-4985-b389-9ac734434da5,1280,New York Philharmonic,1902-03
f5067331-75b3-4cb9-b867-0d0e493c0147,10551,New York Symphony,1902-03
abd87e33-2a76-4a93-879e-1ac3bec46cbe,5681,New York Philharmonic,1902-03
