GUID,ProgramID,Orchestra,Season
e5ccba2d-106b-4a2e-9420-5e52d18e6ec9,4978,New York Philharmonic,1922-23
e784a115-f692-4216-bb1f-516a091fce6d,8636,New York Symphony,1922-23
35cc3c06-0719-4085-90ba-64b282efcec4,6669,New York Philharmonic,1922-23
b085406d-343c-49e5-a49e-a5a620de8637,7121,New York Philharmonic,1922-23
2116f18d-c707-4234-a58e-a25eee1f050a,13429,New York Philharmonic,1922-23
ec21be00-6fa0-49ee-a9cc-85d87c1156fc,8637,New York Symphony,1922-23
87732d11-016b-40f2-a52c-b3fd5581e4f5,7130,New York Philharmonic,1922-23
d499e703-6a2a-4a45-8b77-dbd45fb5baaa,7136,New York Philharmonic,1922-23
81ff5105-f8f0-466b-b6a3-ee3942316ffc,7143,New York Philharmonic,1922-23
3327017a-b2a7-42bb-b938-c9d55a4ac535,8640,New York Symphony,1922-23
8586cb5b-bb1e-40a8-8e0b-f187a5cec93e,13430,New York Philharmonic,1922-23
b0bb8340-841e-4917-b103-4b0785c51430,8649,New York Symphony,1922-23
3e461aca-160b-4f35-97f7-8a8aea6136b1,5422,New York Philharmonic,1922-23
74b5b313-a0c7-4967-80a5-7b16f23223bd,5429,New York Philharmonic,1922-23
d871a84a-283a-4c90-ac5f-4a1a239fdd2c,10313,New York Symphony,1922-23
4c540fea-c5ac-46e7-9b63-a10f8c199b2e,8638,New York Symphony,1922-23
10fdb3e3-bd0b-4c32-b037-1b551e5d9e41,5432,New York Philharmonic,1922-23
a6915571-c8e8-4ea3-87e7-cd8430bea1be,5438,New York Philharmonic,1922-23
4bc9077f-2c92-462e-ac17-9fa4e55923e2,5443,New York Philharmonic,1922-23
c1171fc2-d12a-4f2b-aa8f-d60e40f3c6fd,5448,New York Philharmonic,1922-23
943f1cf2-ea75-42cd-a094-a71b984cefeb,5453,New York Philharmonic,1922-23
60fa5fbb-355e-4e9b-b628-7ddbec5f4817,5458,New York Philharmonic,1922-23
fb5f89b4-0275-45cb-bbba-30ee455e5054,8639,New York Symphony,1922-23
8e299fd0-c4fb-4407-aae1-927e1d4ae8bb,5463,New York Philharmonic,1922-23
0004749e-19e2-4c85-a51e-76a2b0987e4e,2570,New York Philharmonic,1922-23
5d8be986-551f-4ff7-bb7b-ba05b45dca8c,8650,New York Symphony,1922-23
85a64b87-49c6-4b0b-854e-3424633ec4db,2575,New York Philharmonic,1922-23
e3ee243e-e679-4955-8430-1f89100159fc,2581,New York Philharmonic,1922-23
0a4988f4-44f1-4301-8439-5909ab1a547e,2584,New York Philharmonic,1922-23
1e24146d-fbfe-44dc-b104-83b03ddb3b25,5846,New York Philharmonic,1922-23
59bba03d-9537-4c51-abaa-f35e27472cdf,5852,New York Philharmonic,1922-23
bf3d9302-1161-41c9-bb61-40c506a7e56d,8651,New York Symphony,1922-23
e2dd7f0b-0653-4f27-8ded-e2dab4abe48a,5856,New York Philharmonic,1922-23
772dfb4b-4419-4b81-8e0e-aa03749f81a0,5861,New York Philharmonic,1922-23
706b3b39-477d-48ce-b828-4bfd9ee4951e,5872,New York Philharmonic,1922-23
37d6b752-4e59-443e-9bd8-9a0ee380c967,8652,New York Symphony,1922-23
c6b1ce11-e8ef-48bb-9883-fb202faecfee,5880,New York Philharmonic,1922-23
41d42014-551a-4edc-8841-0ef88433d8ad,5886,New York Philharmonic,1922-23
