GUID,ProgramID,Orchestra,Season
3296587e-1f3b-44d1-b4fd-d72107ef252f,6313,New York Philharmonic,1954-55
83910b9b-e0a6-4f10-a78a-0c060db94ef3,6319,New York Philharmonic,1954-55
76125fdf-823f-406d-a58d-82d112e5842e,3386,New York Philharmonic,1954-55
f83e81cb-28a9-4b2a-be46-40df5b350987,6327,New York Philharmonic,1954-55
ad1c448b-0121-4690-adee-9ecc598b27ff,6332,New York Philharmonic,1954-55
367d74cb-1a72-4fd7-9c3f-a4bdff207796,6335,New York Philharmonic,1954-55
777118b0-35a7-47c1-9790-c888c531aba8,6338,New York Philharmonic,1954-55
f2068153-6566-4b8b-96c3-b4029246ec24,6342,New York Philharmonic,1954-55
16c9d368-9b79-4279-951e-6306a8d57572,6346,New York Philharmonic,1954-55
3505794d-444f-4871-b4ce-572d6d0bd3ae,6351,New York Philharmonic,1954-55
335828d9-c857-4a90-bdc4-359989e5188c,6352,New York Philharmonic,1954-55
902bb30b-d671-488e-aea5-55821e766369,6361,New York Philharmonic,1954-55
1b34ecd1-edaa-4b6f-85fb-f36dc285d431,6364,New York Philharmonic,1954-55
777a7a2b-16e3-4b49-b4c0-d0412cdfee19,6369,New York Philharmonic,1954-55
37eacb44-a06c-4613-a684-33a700034bf4,3309,New York Philharmonic,1954-55
0973e70b-2920-40b5-9857-4e24c2612f3f,3318,New York Philharmonic,1954-55
881e4b34-fbba-40a6-84a3-9d9ca4d61664,3325,New York Philharmonic,1954-55
472146fa-4e13-4b89-a165-27d1fdc1101d,3331,New York Philharmonic,1954-55
ff645a05-0e85-4e11-a60d-4ef8fadafc92,3336,New York Philharmonic,1954-55
eac7eff3-e13c-41af-8fc6-64e7b5712838,3339,New York Philharmonic,1954-55
cf45f9dc-1521-4488-9b6f-0f1c1443fd58,3343,New York Philharmonic,1954-55
b0ac7395-36aa-42ba-a514-bb076613d9c6,3347,New York Philharmonic,1954-55
3aa76c6c-8f3d-4737-8ed5-5021e0a2379b,327,New York Philharmonic,1954-55
ca1fad93-b8f6-4c2e-8b93-f431a2dfd3d0,3351,New York Philharmonic,1954-55
dea71f41-3763-4c58-ad53-74213fffac52,3353,New York Philharmonic,1954-55
e6f24a96-f4b4-4a6d-800f-98721d765ccd,10055,New York Philharmonic,1954-55
624a06bc-a4e6-466b-acf8-c44a4c1b2c33,3364,New York Philharmonic,1954-55
6faee187-f662-486b-a6d4-defe2f2a7f58,3369,New York Philharmonic,1954-55
579aba46-de50-45fd-a427-0ca2e5130b88,264,New York Philharmonic,1954-55
59cbf214-f712-44f5-937e-432e3f5ff6dc,270,New York Philharmonic,1954-55
8736ed59-c92f-4b8b-9aca-c8c12c3652f4,274,New York Philharmonic,1954-55
8d376cf2-b26c-4649-a4f5-0dd82d1b875f,277,New York Philharmonic,1954-55
25654e88-9512-449f-b737-7500048864e9,279,New York Philharmonic,1954-55
df1d47ff-64b7-40e8-bb59-fc1129276273,282,New York Philharmonic,1954-55
95341047-e73a-4074-a781-9c625378bca8,285,New York Philharmonic,1954-55
71499fbe-720d-42da-94e9-a86dd0318589,4695,New York Philharmonic,1954-55
b6539213-2918-4211-8a20-ea4387818d03,288,New York Philharmonic,1954-55
8f44c334-8893-480f-9e5e-ce2180e16800,292,New York Philharmonic,1954-55
e1ff7a26-2ef2-48df-b824-00394f6492fe,296,New York Philharmonic,1954-55
977f1be4-f86d-4fdb-8085-985f473e6042,299,New York Philharmonic,1954-55
be374e38-65a6-4609-8db8-9997def7b255,307,New York Philharmonic,1954-55
cfbf6e17-cfa7-422c-a47c-f8f3bff9391e,315,New York Philharmonic,1954-55
24f1bfee-c92e-45ff-b02e-ce2d9bd4b72f,3956,New York Philharmonic,1954-55
018c9703-f957-457d-b832-cbc69211d8c2,3963,New York Philharmonic,1954-55
bee3bdb5-ce2d-4637-b0e1-7fac0a151acb,1008,New York Philharmonic,1954-55
342cb861-be37-42ea-8ee5-91792002a24e,3969,New York Philharmonic,1954-55
2be2101e-b2f5-474d-87c2-13cd31afd4e3,3977,New York Philharmonic,1954-55
7f07451a-8724-47f6-acbd-d5a9cbc0dfad,3986,New York Philharmonic,1954-55
be2fa8d8-5b7c-468a-8a51-288772c91948,3992,New York Philharmonic,1954-55
5e2186a5-12f4-443c-b03b-c4970ecff042,1012,New York Philharmonic,1954-55
a8aead7e-3da6-41b5-936f-67c8bddc8e2f,3997,New York Philharmonic,1954-55
39d6593f-8d08-4e97-9b72-235fd426891e,4001,New York Philharmonic,1954-55
