GUID,ProgramID,Orchestra,Season
b354b382-a6cc-4661-a576-588a2e0c9015,4621,New York Philharmonic,1912-13
fecc6d40-4700-4782-be73-76fa2ff7f6b9,8338,New York Symphony,1912-13
d5bf615b-2721-4854-bf6a-c8628c88ed88,6224,New York Philharmonic,1912-13
e3bcdadd-f1dc-4f27-8387-712321d2e293,6227,New York Philharmonic,1912-13
5c5473c1-8ff0-4322-af73-efa99dd61679,13382,New York Philharmonic,1912-13
bab27c08-88dd-4780-b65e-e9641a4c5e15,2393,New York Philharmonic,1912-13
b15b723e-f747-4f09-ae4c-e72d65ec340a,8339,New York Symphony,1912-13
4ef2bb8b-8d8c-4a92-8143-be53ee901347,2398,New York Philharmonic,1912-13
e14b4307-9255-4f00-aee6-38c9501e5ad0,2403,New York Philharmonic,1912-13
5f871d78-22fa-464d-9d9c-512901a8a716,2407,New York Philharmonic,1912-13
7afe1e25-8beb-407b-888b-bec80704498d,8340,New York Symphony,1912-13
37e1ddc8-cb0f-4f78-969b-dfab32260c6c,2415,New York Philharmonic,1912-13
6d9bf8cb-11da-4f42-b902-8eb51963db89,6232,New York Philharmonic,1912-13
650ae11f-5d48-4a76-ae51-6b8dd712d7f9,13377,New York Philharmonic,1912-13
c381266f-61ad-4cc4-9a3a-93df89a0833c,13378,New York Philharmonic,1912-13
835c52d5-9dc3-4821-a853-9c7d9eb34bff,2421,New York Philharmonic,1912-13
6ee8a8da-3ba7-4446-9dbd-1e2a2420245e,8341,New York Symphony,1912-13
cd681851-cae7-458e-81db-6e1018f674f8,6729,New York Philharmonic,1912-13
dc1fdabd-360d-468f-a719-c242f18c9248,8342,New York Symphony,1912-13
dd6f7952-da2f-4ab8-9365-2615b9933726,6731,New York Philharmonic,1912-13
50693237-3a94-4725-8ae7-58f8d3c0d973,8317,New York Symphony,1912-13
aaaa512f-c382-413e-9977-2b4e46ec6781,6734,New York Philharmonic,1912-13
6749ac3a-af36-4393-acfc-7f5dc3a0a84e,6738,New York Philharmonic,1912-13
dd7c602c-1216-483b-86de-36ce258f5cd8,6746,New York Philharmonic,1912-13
19b8bdeb-dc1e-4313-a7a1-b8e042062a6f,6752,New York Philharmonic,1912-13
1868297a-3263-4f2d-8510-8cd57d12d6e4,6757,New York Philharmonic,1912-13
1d91fef2-6ac4-422c-851e-fd15cadce330,3073,New York Philharmonic,1912-13
925bbd57-d9ea-4ba1-bdc9-d9f5b14b96d4,8343,New York Symphony,1912-13
e66eb114-ac35-4bb2-a969-c98ff796b036,3077,New York Philharmonic,1912-13
01386bfc-23b6-414c-933a-e65f6281c425,1819,New York Philharmonic,1912-13
f0fd7de8-d266-4a4e-b179-c3c2271d9631,1822,New York Philharmonic,1912-13
2e51297c-ab0f-4f9e-8452-6bde57874af7,1826,New York Philharmonic,1912-13
569758f8-5e8e-4191-9e9e-b2c968648725,1831,New York Philharmonic,1912-13
6fca0045-980e-4839-b4c2-aa793b32c067,13379,New York Philharmonic,1912-13
9ac0736c-c377-4a70-8b3a-d50666602201,1836,New York Philharmonic,1912-13
f38b6d32-7b48-4d60-9561-21775dbb6c75,8344,New York Symphony,1912-13
a53e64d6-1c37-4f78-8a38-f7d6ce639364,1844,New York Philharmonic,1912-13
c13e11a1-7e72-4f4e-931a-756a2979ea81,3080,New York Philharmonic,1912-13
9b92771e-c878-4cd5-ae50-cc3f27589759,3085,New York Philharmonic,1912-13
4efd0b19-cf1d-4f6a-a683-105b4d0b8739,1850,New York Philharmonic,1912-13
70f79886-2314-4db4-815f-b833ad6a65cb,13375,New York Philharmonic,1912-13
9c6c91d5-b6aa-4c16-b738-c956f6007a65,13376,New York Philharmonic,1912-13
de059a95-659e-42aa-bf92-5ff204e7ef44,3095,New York Philharmonic,1912-13
7ac6c0a1-a1d8-4350-97ae-9cfedf8e26ca,8264,New York Symphony,1912-13
bf36a24f-2b4a-4276-8d33-b2957fb6a91a,3102,New York Philharmonic,1912-13
3b696cdf-3bd2-4f7a-ba51-37dc17472532,3109,New York Philharmonic,1912-13
01b8e2ba-85a7-475b-8d20-a0119fc575b3,3112,New York Philharmonic,1912-13
75beadbb-365c-460f-96b3-f86dad7ccc63,8300,New York Symphony,1912-13
1be39a93-96aa-4c11-8315-8767786587b3,43,New York Philharmonic,1912-13
adf894cb-b37c-407e-9674-29865de5ec56,50,New York Philharmonic,1912-13
4129e25e-7a52-4b05-9475-d7386e955943,13838,New York Symphony,1912-13
fe9d275c-616c-46f3-9b43-02f5eb43d8fd,8350,New York Symphony,1912-13
6d77a1e7-cd6e-4705-9724-6d6fbb928514,54,New York Philharmonic,1912-13
6e591034-2d0b-4a63-846f-34372d5533e9,61,New York Philharmonic,1912-13
639ca5ae-ee03-4014-b780-2c04af745f2c,71,New York Philharmonic,1912-13
566c2913-e913-4dc2-bee6-7c7754563cff,8351,New York Symphony,1912-13
b7632455-9e7a-4e79-ae9b-b3d8e46a6efa,2291,New York Philharmonic,1912-13
e5cf46ec-eb30-4fc4-b97e-97ef80ef4f50,2297,New York Philharmonic,1912-13
a8b3737c-4ccc-427d-8c6a-ad484b18b539,2301,New York Philharmonic,1912-13
a07fdb99-598a-489a-a6d6-1ca47675ace0,2306,New York Philharmonic,1912-13
