GUID,ProgramID,Orchestra,Season
1197b624-d93b-4323-ac13-47c7732dd506,8310,New York Symphony,1911-12
54e8040c-da22-42c3-8810-2f79d7ef6e09,8311,New York Symphony,1911-12
3db5083c-88d6-4291-871c-20ae0fa1c911,1457,New York Philharmonic,1911-12
f1e09880-6cbc-4464-8c37-4438445419a0,8312,New York Symphony,1911-12
95304fc9-21a4-4176-bdbe-5f3011165011,1465,New York Philharmonic,1911-12
ef0ceee1-8426-4443-9dcf-c0eaa5a9cccc,3717,New York Philharmonic,1911-12
e2e9d08b-3656-43a7-9172-820de3c1a85f,13372,New York Philharmonic,1911-12
52972c46-ad7a-44dc-be73-a2fbb9aa9082,8313,New York Symphony,1911-12
35663c9b-d7dd-4b8e-b013-912a34680553,13373,New York Philharmonic,1911-12
78a51586-78a0-4969-9275-87dc67a6db07,8314,New York Symphony,1911-12
d44a64be-7fb6-416f-9c8c-0c7faa113d05,1466,New York Philharmonic,1911-12
361ab789-d381-4587-b93e-4b84a799f549,1474,New York Philharmonic,1911-12
d4ca8eab-0c3f-42fe-a2e2-268180b6cd0f,1481,New York Philharmonic,1911-12
59251449-3854-45a4-9eea-ec69b249fe6f,8315,New York Symphony,1911-12
c27e96c2-9b22-47ce-89c6-bae899b52113,1485,New York Philharmonic,1911-12
182deb2d-0ebc-4f5e-9a35-3b1543875b35,10459,New York Symphony,1911-12
814cf9a0-c45f-4385-8b48-f72487592413,1491,New York Philharmonic,1911-12
b0fad507-d14a-4caf-a671-c881ade89223-0.1,9923,New York Philharmonic,1911-12
be2a46a9-79be-42f1-803e-4044aaafc798-0.1,9924,New York Philharmonic,1911-12
6e201ffc-8911-4e45-b115-61369d53a5cf,13374,New York Philharmonic,1911-12
54b60371-636e-4a02-b050-e6e9753197ae,1498,New York Philharmonic,1911-12
e6f60fcd-0e09-44e7-afa6-6753eb996e98,9037,New York Symphony,1911-12
0bb69e94-68eb-4868-9f91-4aab51ab3fc5,8316,New York Symphony,1911-12
feecb4d9-f464-4b90-8085-6f3d26e21aef,5848,New York Philharmonic,1911-12
061ef1e1-cd97-4e5c-864d-b3d87ab02797,8318,New York Symphony,1911-12
dde77fbf-6bda-4a7e-9fbd-78c590c095b0,8319,New York Symphony,1911-12
da0711f9-0e6e-49d7-8817-2700f30cf28b,5853,New York Philharmonic,1911-12
c41569b3-4000-4252-966e-1e315297a8d1,5857,New York Philharmonic,1911-12
8f1c4863-e22b-4f9b-909d-ed224ab83720,10468,New York Symphony,1911-12
0ea8684f-325e-413c-9e9a-4a12e7abcd43,5863,New York Philharmonic,1911-12
c7dacb9b-9eda-4ac5-8037-87c9efbb7055,5870,New York Philharmonic,1911-12
5e56612e-913e-4fae-9de4-5cd52a10772b,5878,New York Philharmonic,1911-12
dcd154d7-cf47-4d2e-b400-761c4b4cec65,8320,New York Symphony,1911-12
549bc9df-f756-4276-8bff-774430d1f7ee,2189,New York Philharmonic,1911-12
4111a9bc-1a7c-413e-a9bb-b15d56cdda98,8321,New York Symphony,1911-12
5dc4d30c-d83b-46cf-b65a-f6fc4eea3ba0,2193,New York Philharmonic,1911-12
ad1f4fcd-acfa-42ec-a01f-485c307bf3fd,4407,New York Philharmonic,1911-12
14631ced-f573-4a5b-b747-abe3d71ea1c8,4412,New York Philharmonic,1911-12
34d5d024-ff50-4dae-9d44-c89d1819607d,4418,New York Philharmonic,1911-12
4c910c96-8714-4d01-82af-81cd231335c1,4425,New York Philharmonic,1911-12
598c85be-135a-4790-80f9-b04ce2762fb3,4430,New York Philharmonic,1911-12
860d87d1-9fc2-484a-a9c5-f343e719cfe2,4439,New York Philharmonic,1911-12
82553bbe-b602-4c20-93d0-2da713816ffe,4444,New York Philharmonic,1911-12
834a3833-9ead-49bd-8052-e96f61fa2c5c,4451,New York Philharmonic,1911-12
97d63f36-70e5-44bd-9f6f-dc73a437b1ed,2195,New York Philharmonic,1911-12
c1a8d5ac-763e-49a7-ac80-55ba06e30950,8322,New York Symphony,1911-12
9a5dc39f-0bb9-44e1-a26f-746906458ed6,8323,New York Symphony,1911-12
1aefb98b-dce9-4e0a-83ad-5eda134a1a41,2198,New York Philharmonic,1911-12
8ccbbcee-1db8-4d22-b8ff-db6fe5dad69f,2208,New York Philharmonic,1911-12
c365ec9d-d3f0-4186-a50a-e06ea403bb52,8324,New York Symphony,1911-12
e7b4fe37-3989-4068-993a-f7d46538bf08,2202,New York Philharmonic,1911-12
4e62541f-2c1d-42de-a390-062ae37df78c,6534,New York Philharmonic,1911-12
dce7ff43-1168-4e40-9ea3-290aa132334f,8325,New York Symphony,1911-12
dd29b071-e3ca-4b37-a163-8141153fe144,8326,New York Symphony,1911-12
9d65a9da-6ab9-477d-ab8a-9e55c5a7de12,6537,New York Philharmonic,1911-12
4c4ce1b0-4da7-4f1c-a9f6-66361d31c935,10475,New York Symphony,1911-12
86df4c28-32e8-4260-988c-6c7a45a39c7d,6540,New York Philharmonic,1911-12
d572844c-d2e3-4747-b978-3c12bcd223ce,8327,New York Symphony,1911-12
6c5d8e47-0705-4717-aa99-5e16e3061076,6547,New York Philharmonic,1911-12
27b28145-e8c3-4800-80f8-f35c9808d501,9701,New York Philharmonic,1911-12
d6642109-54e5-453d-b912-20f9771c9921,6553,New York Philharmonic,1911-12
cf0d2e53-0fd4-46a7-9ab3-9137c894e429,6557,New York Philharmonic,1911-12
34db6177-a4ed-4734-8602-882896af5453,1353,New York Philharmonic,1911-12
0d726c44-6771-4283-ba7c-a5e01d7c911d,6566,New York Philharmonic,1911-12
7bab4633-60b9-4221-a4bb-55e8bf108a2a,8329,New York Symphony,1911-12
5367dabc-04c1-4e13-9b4b-7b912e6c323e,8330,New York Symphony,1911-12
8207f944-8c1f-44c3-9e4d-82ee8820b4e7,3507,New York Philharmonic,1911-12
a42ea0fe-4501-4d10-85f0-c00498ae38df,5755,New York Philharmonic,1911-12
55acecc4-7a78-48f0-be2c-07003b9e573b,5759,New York Philharmonic,1911-12
427e5806-7b50-437e-b279-bac07cd561b2,3509,New York Philharmonic,1911-12
ffd2dea5-2a8c-4172-a81e-874d82001769,8331,New York Symphony,1911-12
a4d995e8-5371-4293-96bc-9e9faf9b46b1,3513,New York Philharmonic,1911-12
22c63d23-091d-4375-8336-fb06751eb9f1,5764,New York Philharmonic,1911-12
67e8a79e-50f5-4b4c-92d8-c136b61070cf,3516,New York Philharmonic,1911-12
9d738321-fcda-487f-81ca-bcafd1be4bf5,10493,New York Symphony,1911-12
fe8b9979-69d4-4d18-8f89-f0ab38f4827d,3523,New York Philharmonic,1911-12
e34d1f93-2093-431a-98fd-50907af21c98,5769,New York Philharmonic,1911-12
338f8602-6d43-44e0-9daf-2246943ef22d,9038,New York Symphony,1911-12
458a68f4-e418-44cf-a912-ff606497cc0b,13362,New York Philharmonic,1911-12
65862bb7-f98d-4c79-af31-501c34bae3c2,13363,New York Philharmonic,1911-12
